issue_id	host_title	place	date	volume	issue	page_ids	page_captions	hits	record_id
12755958	MB	Tel-Aviv	1947-04-11	11	15	12745350;12745355;12745356;12745357;12745358	Seite 2;Seite 7;Seite 8;Seite 9;Seite 10	5	048258784
12762964	MB	Tel-Aviv	1949-06-17	13	24	12758348;12758349;12758350;12758353;12758354;12758355;12758356	Seite 2;Seite 3;Seite 4;Seite 7;Seite 8;Seite 9;Seite 10	7	048258784
12765413	MB	Tel-Aviv	1950-07-07	14	27	12760192;12760193;12760194;12760198;12760199;12760200	Seite 2;Seite 3;Seite 4;Seite 8;Seite 9;Seite 10	6	048258784
12727505	Mitteilungsblatt der Hitachduth Olej Germania	Tel-Aviv	1938-12		5	12724673;12724674;12724678;12724679;12724685;12724686;12724688;12724692;12724694	[Seite];[Seite];Seite 4;Seite 5;Seite 11;Seite 12;Seite 14;Seite 18;Seite 20	9	048258784
12769088	MB	Tel-Aviv	1951-07-06	15	27	12760732;12760733;12760734;12760736;12760737;12760738;12760739	[Seite];Seite 2;Seite 3;Seite 5;Seite 6;Seite 7;Seite 8	7	048258784
12755942	MB	Tel-Aviv	1947-03-07	11	10	12745294;12745296;12745297;12745298;12745299	Seite 3;Seite 5;Seite 6;Seite 7;Seite 8	5	048258784
12769067	MB	Tel-Aviv	1951-03-02	15	9	12760530;12760531;12760533;12760535;12760537;12760538;12760539	[Seite];Seite 2;Seite 4;Seite 6;Seite 8;Seite 9;Seite 10	7	048258784
12769065	MB	Tel-Aviv	1951-02-16	15	7	12760510;12760511;12760513;12760515;12760517;12760518;12760519	[Seite];Seite 2;Seite 4;Seite 6;Seite 8;Seite 9;Seite 10	7	048258784
12860979	MB	Tel-Aviv	1954-12-03	22	49	12860980;12860981;12860982;12860983;12860985;12860986;12860987	[Seite];Seite 2;Seite 3;Seite 4;Seite 6;Seite 7;Seite 8	7	048258784
12859380	MB	Tel-Aviv	1954-03-19	22	12	12859382;12859383;12859384;12859385;12859386;12859387;12859388	Seite 2;Seite 3;Seite 4;Seite 5;Seite 6;Seite 7;Seite 8	7	048258784
12755983	MB	Tel-Aviv	1947-08-29	11	35	12745583;12745586;12745587;12745588;12745590;12745591;12745592	[Seite];Seite 4;Seite 5;Seite 6;Seite 8;Seite 9;Seite 10	7	048258784
12663233	MB	Tel-Aviv	1945-10-12	9	41	12663235;12663236;12663239;12663240;12663241	Seite 2;Seite 3;Seite 6;Seite 7;Seite 8	5	048258784
12853609	MB	Tel-Aviv	1952-08-15	20	32	12853639;12853640;12853642;12853644;12853645;12853646	[Seite];Seite 2;Seite 4;Seite 6;Seite 7;Seite 8	6	048258784
12749827	MB	Tel-Aviv	1944-04-28	8	17	12744867;12744870;12744871	Seite 4;Seite 7;Seite 8	3	048258784
12773249	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1943-05-07	7	19	12750940;12750943;12750944;12750945	Seite 3;Seite 6;Seite 7;Seite 8	4	048258792
12742366	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1940-01-12	4	2	12740390;12740391;12740394;12740395;12740396	Seite 2;Seite 3;Seite 6;Seite 7;Seite 8	5	048258792
12773244	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1943-04-02	7	14	12750895;12750896;12750897;12750899;12750900	Seite 3;Seite 4;Seite 5;Seite 7;Seite 8	5	048258792
12773219	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1942-10-16	6	42	12741724;12741725	Seite 7;Seite 8	2	048258792
12742394	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1940-06-07	4	23	12740590;12740592;12740594	Seite 4;Seite 6;Seite 8	3	048258792
12762894	MB	Tel-Aviv	1948-11-12	12	45	12758013;12758015;12758017;12758018;12758019;12758020;12758021;12758022	[Seite];Seite 3;Seite 5;Seite 6;Seite 7;Seite 8;Seite 9;Seite 10	8	048258784
12765400	MB	Tel-Aviv	1950-05-12	14	19	12760093;12760094;12760095;12760096;12760098;12760099;12760100;12760101	[Seite];Seite 2;Seite 3;Seite 4;Seite 6;Seite 7;Seite 8;Seite 9	8	048258784
12762945	MB	Tel-Aviv	1949-01-28	13	4	12758134;12758136;12758137;12758139;12758140;12758141;12758142;12758143	[Seite];Seite 3;Seite 4;Seite 6;Seite 7;Seite 8;Seite 9;Seite 10	8	048258784
12755969	MB	Tel-Aviv	1947-05-30	11	22	12745437;12745438;12745439;12745440;12745442;12745443	Seite 6;Seite 7;Seite 8;Seite 9;Seite 11;Seite 12	6	048258784
12744463	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1941-02-28	5	9	12740952;12740954;12740956	Seite 4;Seite 6;Seite 8	3	048258792
12762871	MB	Tel-Aviv	1948-05-28	12	22	12757792;12757795;12757796;12757797;12757798	Seite 2;Seite 5;Seite 6;Seite 7;Seite 8	5	048258784
12891744	MB	Tel-Aviv	1972-01-21	40	3	12891745;12891746;12891747;12891748;12891751	[Seite];Seite 2;Seite 3;Seite 4;Seite 7	5	048258784
12762793	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1941-08-22	5	34	12741186;12741189;12741190;12741191	Seite 3;Seite 6;Seite 7;Seite 8	4	048258792
12769075	MB	Tel-Aviv	1951-04-26	15	17	12760620;12760621;12760622;12760623;12760625;12760626	[Seite];Seite 2;Seite 3;Seite 4;Seite 6;Seite 7	6	048258784
12938317	MB	Tel-Aviv	1993-12	61	94	12938416;12938417;12938419;12938420;12938422;12938423	[Seite];Seite 2;Seite 4;Seite 5;Seite 7;Seite 8	6	048258784
12938438	MB	Tel-Aviv	1994-02	62	96	12938449;12938452;12938453;12938454;12938456	Seite 2;Seite 4;Seite 5;Seite 6;Seite 8	5	048258784
12762786	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1941-07-11	5	28	12741135;12741136;12741137	Seite 6;Seite 7;Seite 8	3	048258792
12937928	MB	Tel-Aviv	1990-05	58	58	12937968;12937969;12937970;12937972;12937973;12937977	Seite 2;Seite 3;Seite 4;Seite 6;Seite 7;Seite 11	6	048258784
12688771	MB	Tel-Aviv	1946-12-20	10	51	12688772;12688775;12688776;12688777;12688778;12688779;12688780;12688781	[Seite];Seite 4;Seite 5;Seite 6;Seite 7;Seite 8;Seite 9;Seite 10	8	048258784
12755943	MB	Tel-Aviv	1947-03-14	11	11	12745302;12745304;12745307;12745309;12745310	Seite 2;Seite 4;Seite 7;Seite 9;Seite 10	5	048258784
12755988	MB	Tel-Aviv	1947-10-10	11	41	12745645;12745647;12745648;12745649;12745652;12745653	Seite 2;Seite 4;Seite 5;Seite 6;Seite 9;Seite 10	6	048258784
12755956	MB	Tel-Aviv	1947-03-28	11	13	12745323;12745324;12745326;12745328;12745329;12745330;12745331;12745332	[Seite];Seite 2;Seite 4;Seite 6;Seite 7;Seite 8;Seite 9;Seite 10	8	048258784
12755982	MB	Tel-Aviv	1947-08-22	11	34	12745573;12745574;12745577;12745579;12745580	Seite 2;Seite 3;Seite 6;Seite 8;Seite 9	5	048258784
12755993	MB	Tel-Aviv	1947-10-24	11	43	12745667;12745668;12745669;12745671;12745674;12745675	Seite 2;Seite 3;Seite 4;Seite 6;Seite 9;Seite 10	6	048258784
12762961	MB	Tel-Aviv	1949-05-27	13	21	12758313;12758315;12758317;12758319;12758320;12758321	Seite 2;Seite 4;Seite 6;Seite 8;Seite 9;Seite 10	6	048258784
12662918	MB	Tel-Aviv	1945-02-23	9	8	12662920;12662923;12662926;12662927;12662928	Seite 2;Seite 5;Seite 8;Seite 9;Seite 10	5	048258784
12662844	MB	Tel-Aviv	1945-01-05	9	1	12662845;12662846;12662847;12662848;12662849;12662850;12662852;12662853;12662854	[Seite];Seite 2;Seite 3;Seite 4;Seite 5;Seite 6;Seite 8;Seite 9;Seite 10	9	048258784
12755938	MB	Tel-Aviv	1947-02-07	11	6	12745253;12745254;12745255;12745256;12745257	Seite 6;Seite 7;Seite 8;Seite 9;Seite 10	5	048258784
12765445	MB	Tel-Aviv	1950-12-08	14	49	12760404;12760405;12760406;12760407;12760410;12760411	[Seite];Seite 2;Seite 3;Seite 4;Seite 7;Seite 8	6	048258784
12859291	MB	Tel-Aviv	1954-01-15	22	3	12859294;12859295;12859297;12859298;12859299	Seite 3;Seite 4;Seite 6;Seite 7;Seite 8	5	048258784
12765422	MB	Tel-Aviv	1950-08-25	14	34	12760267;12760269;12760270;12760271;12760272;12760273	Seite 2;Seite 4;Seite 5;Seite 6;Seite 7;Seite 8	6	048258784
13154170	Mitteilungsblatt der Hitachduth Olej Germania	Tel-Aviv	1938-03			13154193;13154194;13154195;13154198;13154200;13154201;13154202;13154208;13154209;13154215	[Seite];[Seite];Seite 1;Seite 5;Seite 6;Seite 7;Seite 8;Seite 14;Seite 15;[Seite]	10	048258784
12762955	MB	Tel-Aviv	1949-04-07	13	14	12758244;12758245;12758247;12758248;12758250;12758251	[Seite];Seite 2;Seite 4;Seite 5;Seite 7;Seite 8	6	048258784
12765432	MB	Tel-Aviv	1950-10-27	14	43	12760346;12760347;12760348;12760349;12760351;12760352;12760353	[Seite];Seite 2;Seite 3;Seite 4;Seite 6;Seite 7;Seite 8	7	048258784
12765433	MB	Tel-Aviv	1950-11-03	14	44	12760356;12760358;12760360;12760362	Seite 2;Seite 4;Seite 6;Seite 8	4	048258784
12765441	MB	Tel-Aviv	1950-11-17	14	46	12760373;12760374;12760375;12760376;12760378;12760379;12760380	[Seite];Seite 2;Seite 3;Seite 4;Seite 6;Seite 7;Seite 8	7	048258784
12662909	MB	Tel-Aviv	1945-02-16	9	7	12662912;12662913;12662914;12662915;12662916;12662917	Seite 3;Seite 4;Seite 5;Seite 6;Seite 7;Seite 8	6	048258784
12688693	MB	Tel-Aviv	1946-10-25	10	43	12688697;12688698;12688699;12688700;12688701	Seite 4;Seite 5;Seite 6;Seite 7;Seite 8	5	048258784
12762881	MB	Tel-Aviv	1948-08-06	12	32	12757881;12757883;12757884;12757886;12757887;12757888	[Seite];Seite 3;Seite 4;Seite 6;Seite 7;Seite 8	6	048258784
12865348	MB	Tel-Aviv	1955-06-24	23	25	12865592;12865593;12865594;12865596;12865598;12865599	Seite 2;Seite 3;Seite 4;Seite 6;Seite 8;Seite 9	6	MB_1955_20221022_B_1955_25
12769145	MB	Tel-Aviv	1956-06-22	24	25	12766644;12766647;12766648;12766649;12766650	Seite 2;Seite 5;Seite 6;Seite 7;Seite 8	5	048258784
12859273	MB	Tel-Aviv	1954-01-01	22	1	12859275;12859276;12859277;12859278;12859279;12859280;12859281	Seite 2;Seite 3;Seite 4;Seite 5;Seite 6;Seite 7;Seite 8	7	048258784
12762877	MB	Tel-Aviv	1948-07-09	12	28	12757848;12757851;12757852	Seite 4;Seite 7;Seite 8	3	048258784
12663333	MB	Tel-Aviv	1945-12-21	9	51	12663335;12663337;12663339;12663340;12663341	Seite 2;Seite 4;Seite 6;Seite 7;Seite 8	5	048258784
12688569	MB	Tel-Aviv	1946-08-02	10	31	12688570;12688574;12688575;12688576;12688577	[Seite];Seite 5;Seite 6;Seite 7;Seite 8	5	048258784
12688551	MB	Tel-Aviv	1946-07-19	10	29	12688552;12688553;12688554;12688555;12688556;12688558;12688559	[Seite];Seite 2;Seite 3;Seite 4;Seite 5;Seite 7;Seite 8	7	048258784
12937827	MB	Tel-Aviv	1990-01	58	54	12937936;12937938;12937941	Seite 2;Seite 4;Seite 7	3	048258784
12859506	MB	Tel-Aviv	1954-06-18	22	25	12859508;12859510;12859511;12859512;12859513;12859514	Seite 2;Seite 4;Seite 5;Seite 6;Seite 7;Seite 8	6	048258784
12688362	MB	Tel-Aviv	1946-03-15	10	11	12688363;12688366;12688368;12688369;12688370;12688371;12688372	[Seite];Seite 4;Seite 6;Seite 7;Seite 8;Seite 9;Seite 10	7	048258784
12762952	MB	Tel-Aviv	1949-03-18	13	11	12758211;12758214;12758216;12758217;12758218;12758220	[Seite];Seite 4;Seite 6;Seite 7;Seite 8;Seite 10	6	048258784
12749774	MB	Tel-Aviv	1943-10-20	7	43	12744562;12744563;12744565;12744569;12744570;12744572	Seite 2;Seite 3;Seite 5;Seite 9;Seite 10;Seite 12	6	048258784
12930699	MB	Tel-Aviv	1983-09-07	51	34/35	12930849;12930851;12930852;12930853;12930854;12930855;12930856;12930857;12930858;12930859	Seite 2;Seite 4;Seite 5;Seite 6;Seite 7;Seite 8;Seite 9;Seite 10;Seite 11;Seite 12	23	048258784
12769084	MB	Tel-Aviv	1951-06-15	15	24	12760702;12760704;12760705;12760706;12760707;12760708	Seite 2;Seite 4;Seite 5;Seite 6;Seite 7;Seite 8	6	048258784
12688424	MB	Tel-Aviv	1946-04-26	10	17	12688425;12688428;12688431;12688432;12688433;12688434	[Seite];Seite 4;Seite 7;Seite 8;Seite 9;Seite 10	6	048258784
12749765	MB	Tel-Aviv	1943-09-17	7	38	12744502;12744505;12744506;12744507	Seite 7;Seite 10;Seite 11;Seite 12	4	048258784
12765424	MB	Tel-Aviv	1950-09-08	14	36/37	12760287;12760288;12760289;12760290;12760294;12760295;12760296	Seite 2;Seite 3;Seite 4;Seite 5;Seite 9;Seite 10;Seite 11	7	048258784
12765407	MB	Tel-Aviv	1950-06-16	14	24	12760154;12760155;12760157;12760158;12760160;12760161;12760163;12760164;12760165	[Seite];Seite 2;Seite 4;Seite 5;Seite 7;Seite 8;Seite 10;Seite 11;[Seite]	9	048258784
12762958	MB	Tel-Aviv	1949-05-06	13	18	12758279;12758280;12758282;12758285;12758286	[Seite];Seite 2;Seite 4;Seite 7;Seite 8	5	048258784
12755937	MB	Tel-Aviv	1947-01-31	11	5	12745238;12745242;12745243;12745244;12745245;12745246	Seite 2;Seite 6;Seite 7;Seite 8;Seite 9;Seite 10	6	048258784
12769061	MB	Tel-Aviv	1951-01-19	15	3	12760466;12760467;12760468;12760469;12760470;12760471;12760473;12760474;12760475	[Seite];Seite 2;Seite 3;Seite 4;Seite 5;Seite 6;Seite 8;Seite 9;Seite 10	9	048258784
12884580	MB	Tel-Aviv	1960-05-20	28	21	12884581;12884582;12884583;12884584;12884585;12884588	[Seite];Seite 2;Seite 3;Seite 4;Seite 5;Seite 8	6	048258784
12749838	MB	Tel-Aviv	1944-06-30	8	26	12744964;12744968;12744969;12744971;12744972	Seite 2;Seite 6;Seite 7;Seite 9;Seite 10	5	048258784
12755980	MB	Tel-Aviv	1947-08-08	11	32	12745551;12745553;12745555;12745556;12745557;12745558;12745559	Seite 2;Seite 4;Seite 6;Seite 7;Seite 8;Seite 9;Seite 10	7	048258784
12849349	MB	Tel-Aviv	1952-03-28	16	13	12849350;12849351;12849353;12849356;12849357	[Seite];Seite 2;Seite 4;Seite 7;Seite 8	5	048258784
12766107	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1942-04-17	6	16	12741481;12741482;12741483	Seite 6;Seite 7;Seite 8	3	048258792
12773217	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1942-10-02	6	40	12741702;12741705;12741706;12741707	Seite 3;Seite 6;Seite 7;Seite 8	4	048258792
12769092	MB	Tel-Aviv	1951-08-03	15	31	12760773;12760774;12760775;12760777;12760778	Seite 2;Seite 3;Seite 4;Seite 6;Seite 7	5	048258784
12762815	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1942-01-02	6	1	12741344;12741346;12741350;12741351	[Seite];Seite 3;Seite 7;Seite 8	4	048258792
12744453	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1941-01-17	5	3	12740898;12740901;12740902	Seite 4;Seite 7;Seite 8	3	048258792
12742391	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1940-05-17	4	20	12740563;12740564;12740565;12740567	Seite 4;Seite 5;Seite 6;Seite 8	4	048258792
12766106	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1942-04-10	6	15	12741467;12741472;12741473;12741474	[Seite];Seite 6;Seite 7;Seite 8	4	048258792
12766392	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1942-05-08	6	19	12741506;12741507;12741508;12741509;12741510	Seite 4;Seite 5;Seite 6;Seite 7;Seite 8	5	048258792
12765392	MB	Tel-Aviv	1950-04-14	14	15	12760047;12760049;12760050;12760054;12760055;12760056;12760058	[Seite];Seite 3;Seite 4;Seite 8;Seite 9;Seite 10;Seite 12	7	048258784
12755970	MB	Tel-Aviv	1947-06-05	11	23	12745448;12745451;12745454;12745453	Seite 4;Seite 7;Seite 9;Seite 10	4	048258784
12849247	MB	Tel-Aviv	1952-02-01	16	5	12849275;12849276;12849277;12849279;12849280;12849281;12849282	[Seite];Seite 2;Seite 3;Seite 5;Seite 6;Seite 7;Seite 8	7	048258784
12742426	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1940-09-20	4	38	12740736;12740737;12740739;12740740;12740741	Seite 3;Seite 4;Seite 6;Seite 7;Seite 8	5	048258792
12762806	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1941-11-07	5	45	12741279;12741280;12741285;12741286	[Seite];Seite 2;Seite 7;Seite 8	4	048258792
12742384	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1940-04-05	4	14	12740509;12740511;12740512;12740514	Seite 3;Seite 5;Seite 6;Seite 8	4	048258792
12773256	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1943-06-18	7	25	12750992;12750996;12750998;12750999	[Seite];Seite 5;Seite 7;Seite 8	4	048258792
12762972	MB	Tel-Aviv	1949-08-12	13	32	12758433;12758434;12758435;12758438;12758439;12758440	[Seite];Seite 2;Seite 3;Seite 6;Seite 7;Seite 8	6	048258784
12765430	MB	Tel-Aviv	1950-10-13	14	41	12760328;12760331;12760333;12760334;12760335	[Seite];Seite 4;Seite 6;Seite 7;Seite 8	5	048258784
12747560	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1941-04-17	5	16	12741013;12741014;12741015;12741017	Seite 2;Seite 3;Seite 4;Seite 6	4	048258792
12688724	MB	Tel-Aviv	1946-11-15	10	46	12688726;12688728;12688730;12688731;12688732	Seite 2;Seite 4;Seite 6;Seite 7;Seite 8	5	048258784
12749789	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1941-05-09	5	19	12741039;12741041;12741042;12741043;12741044	Seite 3;Seite 5;Seite 6;Seite 7;Seite 8	5	048258792
12893109	MB	Tel-Aviv	1973-06-29	41	25	12893156;12893157;12893159;12893160	[Seite];Seite 2;Seite 3;Seite 4	4	048258784
12762794	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1941-08-29	5	35	12741194;12741195;12741197;12741198;12741199;12741200	Seite 2;Seite 3;Seite 5;Seite 6;Seite 7;Seite 8	6	048258792
12762880	MB	Tel-Aviv	1948-07-30	12	31	12757872;12757874;12757875;12757876;12757877;12757878;12757879	[Seite];Seite 3;Seite 4;Seite 5;Seite 6;Seite 7;Seite 8	7	048258784
12775116	MB	Tel-Aviv	1958-01-17	26	3	12775129;12775130;12775131;12775133;12775134	Seite 2;Seite 3;Seite 4;Seite 6;Seite 7	5	048258784
12769071	MB	Tel-Aviv	1951-03-30	15	13	12760576;12760577;12760578;12760579;12760581;12760582;12760583;12760584;12760585	[Seite];Seite 2;Seite 3;Seite 4;Seite 6;Seite 7;Seite 8;Seite 9;Seite 10	9	048258784
12688673	MB	Tel-Aviv	1946-10-09	10	41	12688675;12688678;12688680;12688681	Seite 2;Seite 5;Seite 7;Seite 8	4	048258784
12903102	MB	Tel-Aviv	1980-12-26	48	45/46	12903119;12903120;12903121;12903125;12903126;12903128;12903129	[Seite];Seite 2;Seite 3;Seite 6;Seite 7;Seite 9;Seite 10	7	048258784
12769104	MB	Tel-Aviv	1951-10-26	15	43	12760885;12760887;12760888;12760889;12760890;12760892	[Seite];Seite 3;Seite 4;Seite 5;Seite 6;Seite 8	6	048258784
12662985	MB	Tel-Aviv	1945-04-13	9	15	12662989;12662990;12662991;12662992;12662993	Seite 4;Seite 5;Seite 6;Seite 7;Seite 8	5	048258784
12769094	MB	Tel-Aviv	1951-08-17	15	33	12760793;12760794;12760795;12760797;12760800;12760801	Seite 2;Seite 3;Seite 4;Seite 6;Seite 9;Seite 10	6	048258784
12769108	MB	Tel-Aviv	1951-11-23	15	47	12760921;12760922;12760924;12760925;12760926;12760928	[Seite];Seite 2;Seite 4;Seite 5;Seite 6;Seite 8	6	048258784
12688733	MB	Tel-Aviv	1946-11-22	10	47	12688735;12688738;12688740;12688741	Seite 2;Seite 5;Seite 7;Seite 8	4	048258784
12663128	MB	Tel-Aviv	1945-07-27	9	30	12663132;12663133;12663134;12663135;12663136	Seite 4;Seite 5;Seite 6;Seite 7;Seite 8	5	048258784
12762944	MB	Tel-Aviv	1949-01-21	13	3	12758123;12758126;12758129;12758130;12758131;12758132	[Seite];Seite 4;Seite 7;Seite 8;Seite 9;Seite 10	6	048258784
12762943	MB	Tel-Aviv	1949-01-14	13	2	12758112;12758115;12758116;12758117;12758118;12758119;12758120	[Seite];Seite 4;Seite 5;Seite 6;Seite 7;Seite 8;Seite 9	7	048258784
12762968	MB	Tel-Aviv	1949-07-15	13	28	12758391;12758392;12758394;12758395;12758397;12758398;12758399;12758400	[Seite];Seite 2;Seite 4;Seite 5;Seite 7;Seite 8;Seite 9;Seite 10	8	048258784
12762986	MB	Tel-Aviv	1949-11-25	13	47	12758590;12758596;12758597;12758598	Seite 2;Seite 8;Seite 9;Seite 10	4	048258784
12749770	MB	Tel-Aviv	1943-09-24	7	39	12744509;12744510;12744512;12744518;12744519;12744520	[Seite];Seite 2;Seite 4;Seite 10;Seite 11;[Seite]	6	048258784
12755975	MB	Tel-Aviv	1947-07-04	11	27	12745494;12745498;12745499;12745500;12745501;12745502	Seite 2;Seite 6;Seite 7;Seite 8;Seite 9;Seite 10	6	048258784
12755959	MB	Tel-Aviv	1947-04-18	11	16	12745361;12745362;12745366;12745367;12745368;12745369	Seite 2;Seite 3;Seite 7;Seite 8;Seite 9;Seite 10	6	048258784
12749814	MB	Tel-Aviv	1944-01-28	8	4	12744737;12744738;12744740;12744741;12744745;12744746	[Seite];Seite 2;Seite 4;Seite 5;Seite 9;Seite 10	6	048258784
12762850	MB	Tel-Aviv	1948-01-02	12	1	12757573;12757574;12757575;12757577;12757579	Seite 4;Seite 5;Seite 6;Seite 8;Seite 10	5	048258784
12749865	MB	Tel-Aviv	1944-12-22	8	51	12745182;12745186;12745187;12745189;12745190	Seite 2;Seite 6;Seite 7;Seite 9;Seite 10	5	048258784
12749811	MB	Tel-Aviv	1944-01-07	8	1	12744707;12744708;12744709;12744712;12744713;12744716;12744717	Seite 2;Seite 3;Seite 4;Seite 7;Seite 8;Seite 11;Seite 12	7	048258784
12755996	MB	Tel-Aviv	1947-10-31	11	44	12745677;12745678;12745679;12745680;12745681;12745683;12745685;12745686	[Seite];Seite 2;Seite 3;Seite 4;[Seite];Seite 7;Seite 9;Seite 10	8	048258784
12688324	MB	Tel-Aviv	1946-02-15	10	7	12688327;12688331;12688332;12688333;12688334	Seite 3;Seite 7;Seite 8;Seite 9;Seite 10	5	048258784
12762857	MB	Tel-Aviv	1948-02-20	12	8	12757647;12757649;12757650;12757652;12757653;12757655;12757656	[Seite];Seite 3;Seite 4;Seite 6;Seite 7;Seite 9;Seite 10	7	048258784
12755986	MB	Tel-Aviv	1947-09-22	11	39	12745623;12745624;12745625;12745628;12745630;12745631	Seite 2;Seite 3;Seite 4;Seite 7;Seite 9;Seite 10	6	048258784
12663322	MB	Tel-Aviv	1945-12-14	9	50	12663326;12663327;12663328;12663331;12663332	Seite 4;Seite 5;Seite 6;Seite 9;Seite 10	5	048258784
12688490	MB	Tel-Aviv	1946-06-14	10	23-24	12688492;12688493;12688495;12688496;12688497;12688498;12688500;12688501;12688504;12688505	Seite 2;Seite 3;Seite 5;Seite 6;Seite 7;Seite 8;Seite 10;[Seite];Seite 14;Seite 15	10	048258784
12893828	MB	Tel-Aviv	1977-03-18	45	11	12893954;12893955;12893959	Seite 2;Seite 3;Seite 7	3	048258784
2424668	Jüdische Weltrundschau	Jerusalem	1939-05-19	1	10	2424846;2424849;2424850;2424851;2424852;2424853;2424854	Seite 4;Seite 7;Seite 8;Seite 9;Seite 10;Seite 11;Seite 12	7	issue-35429
2424661	Jüdische Weltrundschau	Jerusalem	1939-03-20	1	2	2424776;2424778;2424781;2424783;2424784	Seite 4;Seite 6;Seite 9;Seite 11;Seite 12	5	issue-35424
12769090	MB	Tel-Aviv	1951-07-20	15	29	12760752;12760753;12760754;12760755;12760757;12760759	[Seite];Seite 2;Seite 3;Seite 4;Seite 6;Seite 8	6	048258784
12773247	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1943-04-23	7	17	12750920;12750922;12750926;12750927	[Seite];Seite 3;Seite 7;Seite 8	4	048258792
12766408	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1942-07-31	6	31	12741621;12741622;12741625;12741626	Seite 3;Seite 4;Seite 7;Seite 8	4	048258792
12742385	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1940-04-12	4	15	12740520;12740521;12740523	Seite 5;Seite 6;Seite 8	3	048258792
12927297	MB	Tel-Aviv	1981-05-06	49	17	12927345;12927346;12927347;12927348	Seite 5;Seite 6;Seite 7;Seite 8	4	048258784
12893385	MB	Tel-Aviv	1976-04-02	44	14	12893459;12893460;12893461;12893463	[Seite];Seite 2;Seite 3;Seite 5	4	048258784
12762813	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1941-12-26	5	52	12741333;12741336;12741337;12741339;12741340	[Seite];Seite 4;Seite 5;Seite 7;Seite 8	5	048258792
12766108	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1942-04-24	6	17	12741490;12741491;12741492	Seite 6;Seite 7;Seite 8	3	048258792
12773250	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1943-05-14	7	20	12750951;12750952;12750953;12750954	Seite 5;Seite 6;Seite 7;Seite 8	4	048258792
12773262	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1943-07-30	7	31	12751050;12751051;12751052;12751053	[Seite];Seite 6;[Seite];[Seite]	4	048258792
12899872	MB	Tel-Aviv	1978-02-10	46	6	12899928;12899932	Seite 4;Seite 8	2	048258784
12893529	MB	Tel-Aviv	1976-07-16	44	28	12893610;12893614;12893616;12893622	Seite 2;Seite 4;Seite 5;Seite 8	4	048258784
12769079	MB	Tel-Aviv	1951-05-25	15	21	12760662;12760663;12760664;12760665;12760666;12760669;12760670	[Seite];Seite 2;Seite 3;Seite 4;Seite 5;Seite 8;Seite 9	7	048258784
12773252	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1943-05-28	7	22	12750966;12750968;12750971;12750972	Seite 2;Seite 4;Seite 7;Seite 8	4	048258792
12762870	MB	Tel-Aviv	1948-05-21	12	21	12757783;12757786;12757787;12757788;12757789	Seite 2;Seite 5;Seite 6;Seite 7;Seite 8	5	048258784
12742382	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1940-03-22	4	12	12740488;12740492;12740493;12740494;12740495	[Seite];Seite 5;Seite 6;Seite 7;Seite 8	5	048258792
12773265	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1943-08-20	7	34	12751077;12751078;12751079;12751080	Seite 5;Seite 6;Seite 7;Seite 8	4	048258792
