issue_id	host_title	place	date	volume	issue	page_ids	page_captions	hits	record_id
12765444	MB	Tel-Aviv	1950-12-01	14	48	12760400	Seite 8	1	048258784
12765398	MB	Tel-Aviv	1950-04-28	14	17	12760078;12760079	Seite 8;Seite 9	2	048258784
12885054	MB	Tel-Aviv	1960-12-09	28	50	12885064	Seite 10	1	048258784
12663128	MB	Tel-Aviv	1945-07-27	9	30	12663130	Seite 2	1	048258784
12762944	MB	Tel-Aviv	1949-01-21	13	3	12758126	Seite 4	1	048258784
12765431	MB	Tel-Aviv	1950-10-20	14	42	12760340	Seite 4	1	048258784
12765407	MB	Tel-Aviv	1950-06-16	14	24	12760155	Seite 2	1	048258784
12769061	MB	Tel-Aviv	1951-01-19	15	3	12760470	Seite 5	1	048258784
12884580	MB	Tel-Aviv	1960-05-20	28	21	12884582	Seite 2	1	048258784
12937016	MB	Tel-Aviv	1985-01-18	53	3	12937049	Seite 8	1	048258784
12946133	MB	Tel-Aviv	2002-02	70	170	12946159;12946161;12946166	Seite 3;Seite 4;Seite 9	3	048258784
12749830	MB	Tel-Aviv	1944-05-12	8	19	12744883	Seite 2	1	048258784
7491603	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	1997		62	7411793;7411801;7411804;7411809	Seite 2;Seite 10;Seite 13;Seite 18	4	363669892
12938316	MB	Tel-Aviv	1993-11	61	93	12938401	Seite 3	1	048258784
12765421	MB	Tel-Aviv	1950-08-18	14	33	12760260	Seite 4	1	048258784
12749870	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1941-07-04	5	27	12741126	Seite 6	1	048258792
12866923	MB	Tel-Aviv	1959-01-16	27	3	12866926;12866929	Seite 3;Seite 6	2	048258784
12860997	MB	Tel-Aviv	1954-12-20	22	51-52	12861004;12861008	Seite 7;Seite 11	2	048258784
12762943	MB	Tel-Aviv	1949-01-14	13	2	12758120	Seite 9	1	048258784
12762986	MB	Tel-Aviv	1949-11-25	13	47	12758592	Seite 4	1	048258784
12945920	MB	Tel-Aviv	2001-05	69	163	12945993	Seite 10	1	048258784
12769146	MB	Tel-Aviv	1956-06-29	24	26	12766661	Seite 8	1	048258784
12859309	MB	Tel-Aviv	1954-01-29	22	5	12859316	Seite 7	1	048258784
12769154	MB	Tel-Aviv	1956-08-10	24	32	12766716	Seite 7	1	048258784
12769141	MB	Tel-Aviv	1956-05-25	24	21	12766609	Seite 4	1	048258784
12769138	MB	Tel-Aviv	1956-04-27	24	17	12766572	Seite 6	1	048258784
12865346	MB	Tel-Aviv	1955-06-10	23	23	12865576	Seite 2	1	MB_1955_20221022_B_1955_23
12885863	MB	Tel-Aviv	1967-12-15	35	49	12885936;12885938	Seite 2;Seite 4	2	048258784
12927158	MB	Tel-Aviv	1979-12-21	47	47	12927164;12927166	Seite 2;Seite 3	2	048258784
12893631	MB	Tel-Aviv	1976-12-03	44	45	12893777	Seite 8	1	048258784
12769139	MB	Tel-Aviv	1956-05-04	24	18	12766577;12766579	Seite 2;Seite 4	2	048258784
12938048	MB	Tel-Aviv	1991-12	59	74	12938181	Seite 7	1	048258784
12762822	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1942-02-13	6	7	12741403	Seite 4	1	048258792
12688382	MB	Tel-Aviv	1946-03-29	10	13	12688390	[Seite]	1	048258784
12867246	MB	Tel-Aviv	1959-09-11	27	37	12867248;12867249	Seite 2;Seite 3	2	048258784
12859580	MB	Tel-Aviv	1954-08-13	22	33	12859583	Seite 3	1	048258784
12755959	MB	Tel-Aviv	1947-04-18	11	16	12745363	Seite 4	1	048258784
12749814	MB	Tel-Aviv	1944-01-28	8	4	12744742	Seite 6	1	048258784
12749865	MB	Tel-Aviv	1944-12-22	8	51	12745189	Seite 9	1	048258784
12755996	MB	Tel-Aviv	1947-10-31	11	44	12745685	Seite 9	1	048258784
12930702	MB	Tel-Aviv	1983-10-21	51	38	12930903	Seite 4	1	048258784
12781035	MB	Tel-Aviv	1963-09-27	31	39	12786511	Seite 7	1	048258784
12927189	MB	Tel-Aviv	1981-02-27	49	8	12927258	Seite 5	1	048258784
12769076	MB	Tel-Aviv	1951-05-04	15	18	12760632	Seite 4	1	048258784
13194123	MB	Tel-Aviv	1944-09-01	8	35	13194125	Seite 2	1	048258784
12773216	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1942-09-25	6	39	12741697	Seite 7	1	048258792
12885130	MB	Tel-Aviv	1962-07-20	30	29	12885132;12885134;12885137	Seite 2;Seite 4;Seite 7	3	048258784
12900085	MB	Tel-Aviv	1978-09-08	46	34	12900170	Seite 8	1	048258784
12755986	MB	Tel-Aviv	1947-09-22	11	39	12745623	Seite 2	1	048258784
12884803	MB	Tel-Aviv	1960-07-01	28	27	12884810	Seite 7	1	048258784
12755978	MB	Tel-Aviv	1947-07-25	11	30	12745536	Seite 9	1	048258784
12769070	MB	Tel-Aviv	1951-03-23	15	12	12760568	Seite 6	1	048258784
12860868	MB	Tel-Aviv	1954-09-10	22	37	12860872;12860875	Seite 4;Seite 7	2	048258784
12853667	MB	Tel-Aviv	1953-03-30	21	13/14	12853779	Seite 5	1	048258784
12775478	MB	Tel-Aviv	1958-06-27	26	26	12775511	Seite 7	1	048258784
12867093	MB	Tel-Aviv	1959-05-22	27	21	12867098	Seite 4	1	048258784
12867506	MB	Tel-Aviv	1960-03-04	28	10	12867510;12867516	Seite 4;Seite 10	2	048258784
12859484	MB	Tel-Aviv	1954-06-04	22	23	12859489	Seite 5	1	048258784
12853596	MB	Tel-Aviv	1953-07-24	21	30	12853600	Seite 4	1	048258784
12769121	MB	Tel-Aviv	1956-01-06	24	1	12766418	Seite 4	1	048258784
12773222	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1942-11-06	6	45	12741752	Seite 8	1	048258792
12742381	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1940-03-15	4	11	12740486	Seite 8	1	048258792
12780649	MB	Tel-Aviv	1963-03-08	31	10	12780828;12780832	Seite 2;Seite 6	2	048258784
12893270	MB	Tel-Aviv	1973-12-21	41	44	12893315;12893319	Seite 2;Seite 5	2	048258784
12769140	MB	Tel-Aviv	1956-05-14	24	19/20	12766593;12766597;12766600;12766603	Seite 9;Seite 13;Seite 16;Seite 19	4	048258784
12867048	MB	Tel-Aviv	1959-04-22	27	17/18	12867063;12867072;12867074	Seite 10;Seite 19;Seite 21	3	048258784
12780923	MB	Tel-Aviv	1963-07-19	31	29	12786376	Seite 4	1	048258784
12859551	MB	Tel-Aviv	1954-07-23	22	30	12859561	Seite 10	1	048258784
12780734	MB	Tel-Aviv	1963-06-14	31	24	12781031	Seite 12	1	048258784
12762895	MB	Tel-Aviv	1948-11-19	12	46	12758029	Seite 6	1	048258784
12749820	MB	Tel-Aviv	1944-03-10	8	10	12744803;12744804	Seite 9;Seite 10	2	048258784
12688529	MB	Tel-Aviv	1946-07-05	10	27	12688532	Seite 3	1	048258784
12756003	MB	Tel-Aviv	1947-12-19	11	51	12745763	Seite 10	1	048258784
12755955	MB	Tel-Aviv	1947-03-21	11	12	12745319	Seite 8	1	048258784
12765399	MB	Tel-Aviv	1950-05-05	14	18	12760087	Seite 6	1	048258784
12765417	MB	Tel-Aviv	1950-07-28	14	30	12760225	Seite 2	1	048258784
12688760	MB	Tel-Aviv	1946-12-13	10	50	12688770	Seite 10	1	048258784
12779575	MB	Tel-Aviv	1958-12-26	26	52	12779631;12779633	Seite 5;Seite 7	2	048258784
12926989	MB	Tel-Aviv	1979-07-27	47	28	12926990;12926991	[Seite];Seite 2	2	048258784
12957088	Mitteilungsblatt der Hitachduth Olej Germania	Tel-Aviv	1933-03			12957098	Seite 7	1	048258784
12859416	MB	Tel-Aviv	1954-04-16	22	16/17	12859422;12859433;12859434	Seite 6;Seite 16;Seite 17	3	048258784
2424682	Jüdische Weltrundschau	Jerusalem	1939-08-25	1	24	2425090;2425094	Seite 6;Seite 10	2	issue-35445
12769152	MB	Tel-Aviv	1956-07-27	24	30	12766698	Seite 7	1	048258784
7411686	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	1988		52	7411694;7411696;7411697	Seite 8;Seite 10;Seite 11	3	363669892
12865332	MB	Tel-Aviv	1955-02-18	23	7	12865456;12865459	Seite 2;Seite 5	2	MB_1955_20221022_B_1955_07
12899886	MB	Tel-Aviv	1978-06-09	46	22/23	12900066	Seite 10	1	048258784
12762900	MB	Tel-Aviv	1948-12-24	12	51	12758087	Seite 9	1	048258784
2424668	Jüdische Weltrundschau	Jerusalem	1939-05-19	1	10	2424850	Seite 8	1	issue-35429
2424661	Jüdische Weltrundschau	Jerusalem	1939-03-20	1	2	2424776	Seite 4	1	issue-35424
12902949	MB	Tel-Aviv	1980-11-14	48	39	12903077	Seite 2	1	048258784
12938566	MB	Tel-Aviv	1995-03	63	107	12938597	Seite 3	1	048258784
12929816	MB	Tel-Aviv	1982-07-02	50	25	12929844	Seite 5	1	048258784
12843506	MB	Tel-Aviv	1969-06-20	37	25	12843508	Seite 2	1	048258784
12931080	MB	Tel-Aviv	1984-03-16	52	11	12931088	Seite 8	1	048258784
12885174	MB	Tel-Aviv	1962-08-17	30	33	12885177;12885182	Seite 3;Seite 8	2	048258784
12836752	MB	Tel-Aviv	1964-05-01	32	18	12836754;12836756	Seite 2;Seite 4	2	048258784
12765447	MB	Tel-Aviv	1950-12-22	14	51	12760426	Seite 3	1	048258784
12749813	MB	Tel-Aviv	1944-01-21	8	3	12744735	Seite 8	1	048258784
12867017	MB	Tel-Aviv	1959-03-27	27	13	12867021;12867024	Seite 4;Seite 7	2	048258784
12937480	MB	Tel-Aviv	1987-07	55	26	12937551	Seite 6	1	048258784
12885974	MB	Tel-Aviv	1970-02-20	38	8	12886056	Seite 8	1	048258784
12762820	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1942-01-30	6	5	12741386	Seite 7	1	048258792
12927007	MB	Tel-Aviv	1979-08-10	47	30	12927015	Seite 8	1	048258784
12926816	MB	Tel-Aviv	1979-03-02	47	9	12926819	Seite 3	1	048258784
12927644	MB	Tel-Aviv	1982-01-22	50	4	12927645	[Seite]	1	048258784
12900082	MB	Tel-Aviv	1978-08-04	46	30	12900144	Seite 8	1	048258784
12893822	MB	Tel-Aviv	1977-02-04	45	5	12893900;12893902;12893905	Seite 3;Seite 5;Seite 8	3	048258784
12931098	MB	Tel-Aviv	1984-03-30	52	13	12931105;12931106	Seite 7;Seite 8	2	048258784
12762989	MB	Tel-Aviv	1949-12-16	13	50	12758627	Seite 4	1	048258784
7488672	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	1989		53	7411704;7411708	[Seite];Seite 5	2	363669892
12938313	MB	Tel-Aviv	1993-06	61	90	12938371	Seite 7	1	048258784
12853557	MB	Tel-Aviv	1952-12-19	20	50	12853563	Seite 6	1	048258784
12755972	MB	Tel-Aviv	1947-06-20	11	25	12745476	Seite 8	1	048258784
10407107	Jüdische Weltrundschau	Jerusalem	1939-03-17	1	Fragment Nr. 2 Einzelnummer = Pariser Ausgabe	10407085	Seite 4	1	126389322
12866344	MB	Tel-Aviv	1957-01-18	25	3	12865843	Seite 8	1	048258784
12853868	MB	Tel-Aviv	1953-06-12	21	24	12853884	Seite 4	1	048258784
12887567	MB	Tel-Aviv	1971-04-30	39	18	12887810	Seite 5	1	048258784
12779912	MB	Tel-Aviv	1961-08-18	29	33	12780002;12780006	Seite 2;Seite 4	2	048258784
12885369	MB	Tel-Aviv	1962-12-14	30	50	12885371;12885373	Seite 2;Seite 4	2	048258784
12885010	MB	Tel-Aviv	1960-11-11	28	46	12885014;12885019	Seite 4;Seite 9	2	048258784
12892970	MB	Tel-Aviv	1973-03-16	41	11	12892990	Seite 2	1	048258784
12769105	MB	Tel-Aviv	1951-11-02	15	44	12760897	Seite 4	1	048258784
12859542	MB	Tel-Aviv	1954-07-16	22	29	12859550	Seite 8	1	048258784
12853511	MB	Tel-Aviv	1952-11-21	20	46	12853518;12853520	Seite 7;Seite 9	2	048258784
12854049	MB	Tel-Aviv	1953-10-30	21	44	12854055	Seite 6	1	048258784
12866366	MB	Tel-Aviv	1957-03-29	25	13	12865927;12865929	Seite 2;Seite 4	2	048258784
12893268	MB	Tel-Aviv	1973-12-14	41	43	12893307;12893308	Seite 2;Seite 3	2	048258784
12769106	MB	Tel-Aviv	1951-11-09	15	45	12760906	Seite 4	1	048258784
12775330	MB	Tel-Aviv	1958-05-09	26	19	12775323	Seite 2	1	048258784
12854076	MB	Tel-Aviv	1953-11-20	21	47	12854078	Seite 2	1	048258784
12775263	MB	Tel-Aviv	1958-04-18	26	16	12775257	Seite 3	1	048258784
12866405	MB	Tel-Aviv	1957-05-24	25	21	12866018	Seite 2	1	048258784
12769150	MB	Tel-Aviv	1956-07-20	24	29	12766684	Seite 2	1	048258784
12865352	MB	Tel-Aviv	1955-07-22	23	29	12865630	Seite 6	1	MB_1955_20221022_B_1955_29
12865329	MB	Tel-Aviv	1955-01-28	23	4	12865434	Seite 4	1	MB_1955_20221022_B_1955_04
12945610	MB	Tel-Aviv	1999-02	67	143	12945633	Seite 4	1	048258784
12775527	MB	Tel-Aviv	1958-08-22	26	34	12775593	Seite 4	1	048258784
12842433	MB	Tel-Aviv	1968-10-18	36	42	12842435;12842441	Seite 2;Seite 8	2	048258784
12779885	MB	Tel-Aviv	1961-06-23	29	25	12779933	Seite 10	1	25
12938686	MB	Tel-Aviv	1996	64	117	12938714	Seite 2	1	048258784
12937929	MB	Tel-Aviv	1990-06	58	59	12937980	Seite 2	1	048258784
12867495	MB	Tel-Aviv	1960-02-26	28	9	12867502	Seite 7	1	048258784
12938565	MB	Tel-Aviv	1995-02	63	106	12938586	Seite 2	1	048258784
12930510	MB	Tel-Aviv	1983-03-04	51	9	12930608;12930616	[Seite];Seite 8	2	048258784
12927186	MB	Tel-Aviv	1981-02-06	49	5	12927237	Seite 8	1	048258784
12892847	MB	Tel-Aviv	1974-12-27	42	51	12892877;12892884	Seite 2;Seite 8	2	048258784
12867484	MB	Tel-Aviv	1960-02-19	28	8	12867487	Seite 3	1	048258784
12860886	MB	Tel-Aviv	1954-09-24	22	39/40	12860892	Seite 6	1	048258784
12865326	MB	Tel-Aviv	1955-01-07	23	1	12865412;12865413	Seite 6;Seite 7	2	MB_1955_20221022_B_1955_01
12769172	MB	Tel-Aviv	1956-12-28	24	52	12766908	Seite 8	1	048258784
12836885	MB	Tel-Aviv	1964-07-10	32	28	12836887	Seite 2	1	048258784
12762963	MB	Tel-Aviv	1949-06-10	13	23	12758343	Seite 8	1	048258784
12842324	MB	Tel-Aviv	1968-08-09	36	32	12842332	Seite 8	1	048258784
12773211	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1942-08-28	6	35	12741662	Seite 8	1	048258792
12865347	MB	Tel-Aviv	1955-06-17	23	24	12865584	Seite 2	1	MB_1955_20221022_B_1955_24
12865349	MB	Tel-Aviv	1955-07-01	23	26	12865602	Seite 2	1	MB_1955_20221022_B_1955_26
12853671	MB	Tel-Aviv	1953-05-01	21	18	12853826	Seite 2	1	048258784
12935562	MB	Tel-Aviv	1984-12-21	52	48	12935564	Seite 2	1	048258784
12762967	MB	Tel-Aviv	1949-07-08	13	27	12758383	Seite 4	1	048258784
12780728	MB	Tel-Aviv	1963-05-24	31	21	12780988	Seite 2	1	048258784
12929817	MB	Tel-Aviv	1982-07-09	50	26	12929855	Seite 8	1	048258784
12902947	MB	Tel-Aviv	1980-10-31	48	37	12903061;12903067	Seite 2;Seite 8	2	048258784
12927568	MB	Tel-Aviv	1981-11-27	49	44	12927576;12927577	Seite 7;Seite 8	2	048258784
12927145	MB	Tel-Aviv	1979-12-07	47	45	12927153	Seite 8	1	048258784
12893116	MB	Tel-Aviv	1973-09-07	41	34	12893222	Seite 2	1	048258784
12892409	MB	Tel-Aviv	1974-05-03	42	18	12892412	Seite 3	1	048258784
12780644	MB	Tel-Aviv	1963-02-22	31	8	12780808	Seite 2	1	048258784
12859318	MB	Tel-Aviv	1954-02-05	22	6	12859321	Seite 3	1	048258784
12755976	MB	Tel-Aviv	1947-07-11	11	28	12745513	Seite II	1	048258784
12762859	MB	Tel-Aviv	1948-03-05	12	10	12757673	Seite 5	1	048258784
12937251	MB	Tel-Aviv	1986-02	54	9	12937277	Seite 2	1	048258784
12926926	MB	Tel-Aviv	1979-05-31	47	21	12926928	Seite 2	1	048258784
12929908	MB	Tel-Aviv	1982-11-05	50	38	12929963	Seite 6	1	048258784
12900086	MB	Tel-Aviv	1978-09-15	46	35	12900428	Seite 6	1	048258784
12938310	MB	Tel-Aviv	1993	61	87	12938333	Seite 4	1	048258784
12885163	MB	Tel-Aviv	1962-08-10	30	32	12885168;12885171	Seite 5;Seite 8	2	048258784
2424675	Jüdische Weltrundschau	Jerusalem	1939-07-07	1	17	2424984;2424987	Seite 6;Seite 9	2	issue-35438
12688647	MB	Tel-Aviv	1946-09-25	10	39	12688660	Seite 13	1	048258784
12853925	MB	Tel-Aviv	1953-08-28	21	35	12853964;12853965	Seite 2;Seite 3	2	048258784
12900076	MB	Tel-Aviv	1978-06-30	46	25	12900100	Seite 8	1	048258784
12927582	MB	Tel-Aviv	1981-12-18	49	47	12927595	Seite 2	1	048258784
12926917	MB	Tel-Aviv	1979-05-25	47	20	12926919	Seite 2	1	048258784
12927434	MB	Tel-Aviv	1981-08-21	49	33	12927478	Seite 5	1	048258784
12927172	MB	Tel-Aviv	1979-12-28	47	48	12927179	Seite 6	1	048258784
12885395	MB	Tel-Aviv	1967-01-06	35	1	12885406	Seite 2	1	048258784
7497336	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	2009		84	7413369;7413372;7413373;7413381;7413382;7413384;7413388;7413391	Seite 2;Seite 5;Seite 6;Seite 14;Seite 15;Seite 17;Seite 21;Seite 24	8	363669892
12884569	MB	Tel-Aviv	1960-05-13	28	20	12884572;12884575;12884579	Seite 3;Seite 6;Seite 10	3	048258784
7497351	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	2011		86	7413461;7413465;7413466;7413467;7413469;7413470;7413471	Seite 3;Seite 7;Seite 8;Seite 9;Seite 11;Seite 12;Seite 13	7	363669892
7489727	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	1996		60	7411753;7411761;7411765	Seite 8;Seite 16;[Seite]	3	363669892
7411904	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	1999		67	7411907;7411909;7411915;7411916;7411919	Seite 3;Seite 5;Seite 11;Seite 12;Seite 15	5	363669892
12892109	MB	Tel-Aviv	1972-11-03	40	44	12892111	Seite 2	1	048258784
12884960	MB	Tel-Aviv	1960-10-09	28	41/42	12884969	Seite 9	1	048258784
12755957	MB	Tel-Aviv	1947-04-04	11	14	12745339	Seite IV	1	048258784
12780172	MB	Tel-Aviv	1961-09-29	29	39	12780224	Seite 2	1	048258784
12867378	MB	Tel-Aviv	1959-12-11	27	50	12867381	Seite 3	1	048258784
12885302	MB	Tel-Aviv	1962-11-02	30	44	12885309	Seite 7	1	048258784
12762942	MB	Tel-Aviv	1949-01-07	13	1	12758108	Seite 8	1	048258784
12836817	MB	Tel-Aviv	1964-06-05	32	23	12836821;12836826	Seite 4;Seite 9	2	048258784
12780927	MB	Tel-Aviv	1963-08-02	31	31	12786413;12786418	Seite 7;Seite 9	2	048258784
12891884	MB	Tel-Aviv	1972-05-12	40	18	12891886;12891888	Seite 2;Seite 4	2	048258784
12853522	MB	Tel-Aviv	1952-11-28	20	47	12853530	Seite 8	1	048258784
12769163	MB	Tel-Aviv	1956-10-26	24	43	12766814	Seite 2	1	048258784
12775166	MB	Tel-Aviv	1958-02-14	26	7	12775175	Seite 4	1	048258784
12762879	MB	Tel-Aviv	1948-07-23	12	30	12757866	Seite 4	1	048258784
12860943	MB	Tel-Aviv	1954-11-05	22	45	12860945	Seite 2	1	048258784
12762876	MB	Tel-Aviv	1948-07-02	12	27	12757837	Seite 2	1	048258784
12853480	MB	Tel-Aviv	1952-10-31	20	43	12853486	Seite 6	1	048258784
12900498	MB	Tel-Aviv	1978-12-22	46	46	12900526	Seite 3	1	048258784
12891531	MB	Tel-Aviv	1955-04-05	23	13/14	12865392	Seite 20	1	048258784
2424680	Jüdische Weltrundschau	Jerusalem	1939-08-11	1	22	2425058	Seite 10	1	issue-35443
12929247	MB	Tel-Aviv	1982-04-23	50	15/16	12929710;12929716	Seite 3;Seite 9	2	048258784
12780919	MB	Tel-Aviv	1963-07-05	31	27	12786317	Seite 4	1	048258784
12849398	MB	Tel-Aviv	1952-05-09	16	18	12849403	Seite 5	1	048258784
12887963	MB	Tel-Aviv	1971-12-03	39	49	12888068	Seite 2	1	048258784
12775254	MB	Tel-Aviv	1958-04-04	26	14/15	12775233	Seite 4	1	048258784
12938685	MB	Tel-Aviv	1996-02	64	116	12938706	Seite 4	1	048258784
12900081	MB	Tel-Aviv	1978-07-28	46	29	12900131	Seite 7	1	048258784
12866359	MB	Tel-Aviv	1957-03-08	25	10	12865906	Seite 8	1	048258784
12866437	MB	Tel-Aviv	1957-12-18	25	51	12866321	Seite 12	1	048258784
12866415	MB	Tel-Aviv	1957-07-26	25	30	12866117	Seite 9	1	048258784
12853926	MB	Tel-Aviv	1953-09-06	21	36/37	12853978	Seite 8	1	048258784
12947045	MB	Tel-Aviv	2006-01	74	206	12947055;12947061;12947062	Seite 8;Seite 14;Seite 15	3	048258784
12845768	MB	Tel-Aviv	1975-07-11	43	28	12845769	[Seite]	1	048258784
12843311	MB	Tel-Aviv	1969-05-22	37	21	12843316	Seite 5	1	048258784
12892796	MB	Tel-Aviv	1974-11-01	42	43	12892799	Seite 3	1	048258784
12893837	MB	Tel-Aviv	1977-06-03	45	21	12894045;12894046	Seite 3;Seite 4	2	048258784
12893848	MB	Tel-Aviv	1977-08-19	45	33	12899716	Seite 2	1	048258784
12937475	MB	Tel-Aviv	1987-01	55	20	12937487	Seite 2	1	048258784
2424670	Jüdische Weltrundschau	Jerusalem	1939-06-02	1	12	2424908	Seite 8	1	issue-35433
12885032	MB	Tel-Aviv	1960-11-25	28	48	12885034	Seite 2	1	048258784
12769134	MB	Tel-Aviv	1956-03-25	24	12/13	12766517;12766534	Seite 3;Seite 20	2	048258784
12769122	MB	Tel-Aviv	1956-01-13	24	2	12766425;12766428	Seite 2;Seite 5	2	048258784
12853608	MB	Tel-Aviv	1952-08-08	20	31	12853632;12853633	Seite 2;Seite 3	2	048258784
12893523	MB	Tel-Aviv	1976-06-03	44	21/22	12893557;12893565	Seite 4;Seite 12	2	048258784
12762982	MB	Tel-Aviv	1949-10-28	13	43	12758546	Seite 2	1	048258784
12775276	MB	Tel-Aviv	1958-04-25	26	17	12775287	Seite 23	1	048258784
12885972	MB	Tel-Aviv	1970-02-06	38	6	12886037	Seite 5	1	048258784
12937249	MB	Tel-Aviv	1986-01	54	8	12937269	Seite 2	1	048258784
12899875	MB	Tel-Aviv	1978-03-03	46	9	12899949	[Seite]	1	048258784
12930703	MB	Tel-Aviv	1983-10-28	51	39	12930987	Seite 6	1	048258784
12930692	MB	Tel-Aviv	1983-07-15	51	27	12930799	Seite 8	1	048258784
12937257	MB	Tel-Aviv	1986-08	54	15	12937347	Seite 5	1	048258784
12893611	MB	Tel-Aviv	1976-07-30	44	30	12893642	Seite 3	1	048258784
12930990	MB	Tel-Aviv	1984-01-06	52	1	12930997	Seite 7	1	048258784
12843569	MB	Tel-Aviv	1969-08-08	37	32	12843577	Seite 8	1	048258784
12837167	MB	Tel-Aviv	1964-09-06	32	36/37	12837171;12837172	Seite 3;Seite 4	2	048258784
7492276	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	1992		56	7412135;7412144;7412149;7412154	Seite 3;Seite 12;Seite 17;Seite 22	4	363669892
12853533	MB	Tel-Aviv	1952-12-05	20	48	12853541	Seite 8	1	048258784
12762883	MB	Tel-Aviv	1948-08-20	12	34	12757904	Seite 6	1	048258784
12849244	MB	Tel-Aviv	1952-01-11	16	2	12849256	Seite 8	1	048258784
12841719	MB	Tel-Aviv	1966-07-22	34	29	12841726	Seite 7	1	048258784
12866339	MB	Tel-Aviv	1957-01-04	25	1	12865824	Seite 7	1	048258784
12842422	MB	Tel-Aviv	1968-10-11	36	41	12842424;12842432	Seite 2;Seite 10	2	048258784
12885358	MB	Tel-Aviv	1962-12-07	30	49	12885365;12885368	Seite 7;Seite 10	2	048258784
12859360	MB	Tel-Aviv	1954-03-05	22	10	12859364	Seite 4	1	048258784
12866423	MB	Tel-Aviv	1957-09-23	25	38/39	12866200;12866212	Seite 16;Seite 28	2	048258784
12865359	MB	Tel-Aviv	1955-09-09	23	36	12865682	Seite 2	1	MB_1955_20221022_B_1955_36
12769142	MB	Tel-Aviv	1956-06-01	24	22	12766616	Seite 2	1	048258784
12859371	MB	Tel-Aviv	1954-03-12	22	11	12859377	Seite 6	1	048258784
12884413	MB	Tel-Aviv	1962-02-09	30	6	12884415	Seite 2	1	048258784
12853656	MB	Tel-Aviv	1953-01-09	21	2	12853684	Seite 2	1	048258784
2424672	Jüdische Weltrundschau	Jerusalem	1939-06-16	1	14	2424944;2424947	Seite 12;Seite 15	2	issue-35435
12891931	MB	Tel-Aviv	1972-06-16	40	23	12891939	Seite 8	1	048258784
2424692	Jüdische Weltrundschau	Jerusalem	1940-02-12	2	6	2425177;2425183	Seite 3;Seite 7	2	issue-35455
12884815	MB	Tel-Aviv	1960-07-08	28	28	12884817;12884823	Seite 2;Seite 8	2	048258784
12893525	MB	Tel-Aviv	1976-06-18	44	24	12893576	Seite 3	1	048258784
12938441	MB	Tel-Aviv	1994-06	62	99	12938494	Seite 3	1	048258784
12930706	MB	Tel-Aviv	1983-11-18	51	42	12930931	Seite 3	1	048258784
12899887	MB	Tel-Aviv	1978-06-23	46	24	12900072	Seite 4	1	048258784
12749815	MB	Tel-Aviv	1944-02-04	8	5	12744751	Seite 4	1	048258784
12845691	MB	Tel-Aviv	1975-05-09	43	19/20	12845705	Seite 14	1	048258784
12837006	MB	Tel-Aviv	1963-11-22	31	47	12837008	Seite 2	1	048258784
12762991	MB	Tel-Aviv	1949-12-30	13	52	12758651	Seite 4	1	048258784
12765418	MB	Tel-Aviv	1950-08-04	14	31	12760239	Seite 5	1	048258784
7411812	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	1997		63	7411819	Seite 7	1	363669892
12769159	MB	Tel-Aviv	1956-09-23	24	38/39	12766781	Seite 7	1	048258784
12845467	MB	Tel-Aviv	1969-11-28	37	48	12845469;12845474	Seite 2;Seite 7	2	048258784
12930502	MB	Tel-Aviv	1983-01-07	51	1	12930529	Seite 2	1	048258784
12937484	MB	Tel-Aviv	1987-12	55	31	12937588;12937589	Seite 3;Seite 4	2	048258784
12930517	MB	Tel-Aviv	1983-04-22	51	15	12930670;12930672	Seite 5;Seite 7	2	048258784
12937632	MB	Tel-Aviv	1988-07	56	38	12937687	Seite 7	1	048258784
12900079	MB	Tel-Aviv	1978-07-14	46	27	12900112;12900116	Seite 4;Seite 8	2	048258784
12843660	MB	Tel-Aviv	1969-10-17	37	42	12843661	[Seite]	1	048258784
12765390	MB	Tel-Aviv	1950-03-31	14	13/14	12760038	Seite 9	1	048258784
12867433	MB	Tel-Aviv	1960-01-15	28	3	12867443	Seite 10	1	048258784
12853447	MB	Tel-Aviv	1952-10-10	20	39-40	12853449	Seite 2	1	048258784
12769157	MB	Tel-Aviv	1956-09-04	24	35/36	12766756	Seite 13	1	048258784
