date	pub	page_id	window
1943-03-24	pls	pls19430324-01.1.3	…ion is 100 mils daily per bed ( as compared with 700 mils actual cost ) and an additional 80 mils daily for 100 beds at the disposal of the * rural settlements . The Mareferred to the yor magnificent Government hospital built in Haifa and recalled that the greater share of Government revenue had been received from Tel Aviv , a centre of local industry . The total _^ nt-in-aid regr quested * by the Mayor was LP120 , 000 as compared…
1943-05-09	pls	pls19430509-01.1.2	…D HAIFA , Saturday . — The wedt ... _g _, took place at St . Andrew ? Church here today _benvt-ci Mr . , 1 . H Oauoc , Asa _. -tano M . tnajiar of Steel Bros . Lid ., and Mea F . E . Copland , of the Government Hospital , Haifa The ceremony was _performe-d by the Rev . Clark-Kerr and the bride was gaven away by Dr . J . . H . Thompson . The bride , who was wear : , a white picture froek ani . a anu earned a bouqut of pink r…
1943-05-31	pls	pls19430531-01.1.3	…ined explosions heard in Je- : us . aVm several hours later . * « » Scalded by boiling water while his mother was preparing his bath on Friday morning , yearold Malek Ibrahim of Wadi Salib quarter at Haifa died at the Government Hospital a few hours after admittance Incautiously keeping their arms hanging out of a bus going to Tulkarm , Hussein Al Hutri lost his hand and Adtb Saasa was injured in the arm by a passing truck : both wen…
1943-06-02	pls	pls19430602-01.1.1	…Appelbaum . Kaid-Veterinary Officer , T J . F . F . ( Military Division , Hon . ) ; Hon . M . B . E . — Mohammed eff . Kamal , Superintendent . Press BureauDr . Naif Amin ; Hamzeh , Medical Officer , Government Hospital . Haifa ; Amihud Yehuda Goor , _Assistant Conservator of Forests . B . E 3 L Military Division ) Gprmanii The German High Command spokesman , General _Dittmar , broadcascing on Monday night from Berlin , sai…
1943-07-08	pls	pls19430708-01.1.2	…the Lebanon . They have been invited to participa e in the Summer Chamber Music Festival there . BIRTHS HOPKINS : To Nina , wife of Lieutenant Commander OPayr , Jack Hopkins , R . N . V . F ., at the Government Hospital , Haifa — a daughter . _LINDFJNSTRAUSS — To Hertha _, nee Mayer , wife of Mr . Erich _Lindenstrauss , Jerusalem , on July 7 , 1943 — a daughter , Miriam . MATALON — To Charlotte ( me Putzrath ) , wife of Alb…
1943-07-09	pls	pls19430709-01.1.3	…ker Said , one of the three : who was passengers -shot and wounded when armed men fired at the Biddya bus on Tuesday morning did not _dre from his wounds ( as reported yesterday ) but is still an the Government Hospital in Nablus . _LONDON , Thursday . —TH € housing problem a £ Haifa was . _-. - _-i m the _Housei ot _sp Co mme Us * yesterday by MX Dav :- ; _Adams fas fetoort _«> d brX v hv _Router _venter _, dav , •¦ AdamS asked tbe _tVilofjlal _Sem-ftary jf hi j _ . « : _?* -e f…
1943-07-11	pls	pls19430711-01.1.2	…aj and reclamation works carried : out by the Jewish National Fund , They were met by Dr . J . Shapira , Medical Officer . • The Jerusalem District Commissioner Mr . M . Bailey , has been admitted to Government Hospital , Jerusalem . * Mr . Kosta Kraichoumovitch , Press Attache to dne Yugoslav Embassy in Kuibyshev , arrived in Haifa on Friday and stayedat the Nassar Hotel prior to leaving for Cairo . * The first performance off a new concerto for oboe and orchestra by Alexandra Boscowi . ch Of Tel Aviv will be given by the Pales…
1943-07-13	pls	pls19430713-01.1.2	…ent , them Mr . Khaled Shaamong , bab , former Prime Minister of the Lebanese Republic , and other Cabinet members . BIRTHS CLINTON — To Inge , wife of Charles H . Clinton , on July 9 , 1943 . at the Government Hospital , Haifa — a son . PACKER — To Rina , wilfe df Sgt GA Packer , RA . F _, on Jul 91943 at Dr Freid s May , , ternity Home — a son , Rodney David . On the occasion of the anniversary of the El-Alamein victory a…
1943-08-09	pls	pls19430809-01.1.2	…ring a recent visit to Damascus , ni recognition of thp Agency d * service ; , in Syria . * BIRTH DRYDE 1 N — To _Sasha ( nee _Rancirup ; wife of -Mr . Kevin Frier Dryden on August ? ,, 1943 , at the Government Hospital , Haifa , - a son . _KHTM 3 HI : To Margalit ,. wife of ¦ Zvi _pd-ii / _nthi , o . f fVdii . har . yii , on us . & 1943 at he A s sut . ah Aug ; , , Hospital , Tel Aviv — r . daughtrr . MARRIAGE The marriage…
1943-08-15	pls	pls19430815-01.1.3	…, P . O . B , 1125 , Tel Aviv . i ! TOWS POST BAG LIVELY EXCHANGES AT MILITARY TRIAL RICH O H BRAND _P _** l _ Falling . from his bicycle on Fri . day , Joseph Shitree . ( 15 ) c 1 ; 6 Herzl Street , Haifa , suffered a • fractured skull and wa . : taken to Government Hospital While T / iKlr [ ing - zhe bathroom _6 tove wilh a dash of Kerosene at his home in Kiryat r _. -ia . nu , Haifa , Shlcmo Warha _rtig was _tuned and taken to hospital the Hadar Haon Friday night ; car…
1943-08-23	pls	pls19430823-01.1.3	…quarte a : the Government his injuries ital at _midnight the same Hosp assailants The _a-ie-sred day were detained by the Police- , Knocked _uaconscious by an assailant in Nave . Shaanan Road Eastern Haifa , on Friday Alalia Samara Hapin was also admitted to the Government Hospital , while Mohamad Kassem Mabrotik was brought to Hosoie- _il yesterday following a serious assault in Nazareth Road . ,. . .. * . • • _% A rise by three points ih both cost- of living and retail commod…
1943-09-17	pls	pls19430917-01.1.3	…0 days imprisonment by Circuit Magistrate , Mr . Z . Harkaby , at Rehovoth on Wednesday . The injured constable was P . C . Odc-h Ayan Allegedly assaulted by Haim Saietzki in Hassan Shukri Street a : Haifa on July 22 , _Remiael Abboud d ed at Haifa Government Hospital this week . _Saietzki has been _released On bail on a charge of manslaughter _Admitting tho possession of r _- . _iRns gns « . » a _ZPS-L OJ ownership _« , p . _bah-bearings stolen from a mo- Witness…
1943-09-26	pls	pls19430926-01.1.3	… Blackout !> Iraq . Street , Eastern Haifa , on could charge him as an acces Friday . £ Drv before the fact , as cotin * * * Fatality : Four-year old Hia i \ a . s :-eti was scalded and died later in Government Hospital _tv -en she upset a ketde of boiling wader on Thursday in Iraq Street , Eastern Haifa . * * # Promising to sup _^ ry sugar and chickens from the black market , David Siman-Tov of Tei Aviv allegedly misappropriated _^ a down payment of LPiS belonging to Asaph Kohav . He was on Friday r…
1943-10-10	pls	pls19431010-01.1.3	…wed to serve meals outside the prescribed official hours to per ol :. observing the fast _re - mained open until about 5 MR . _AZEEZ KHAYAT We regret to announce the _deanh of Air . Azeez Knayat , of Haifa , who passed away yesterday morning after a short illness at the Haifa Government Hospital at thc age of 67 . Mr . Khayat , who was born in Tyre ( Lebanon ) on January 1 , By GEORGE I . BITAB , Our Beirut Correspondent / Confidence was unanimously voted in the new Lebanese _Thursday _gover…
1943-10-12	pls	pls19431012-01.1.3	…tionGeneral , ; , Lis : of Rlfontry cfQcors , by sentence of general court-mar-tial , doted -April 17 , 104 ? ,. was published in the London Gazette 6 _A June 22 , l . aot . DEATH IN P _04 D ACCIDENT HAIFA , Monday . — Knocked • down by a , hit-and-run driverr in Wadi Jumal Quarter , West--ern Haifa ,, Fatmeh Kamir ( 55 )) was taken to the Government Hospital , where she died shortly after _admittance last night . Hassan Ali Sharif Said wass admitted to the Governmentt Hospital in a serious condition a after having been knocked down by a W . D . lorry yes…
1943-10-15	pls	pls19431015-01.1.3	…r _Forces KILLED FOR A DANCER JAFFA , Thursday .. — Stabbed recentlin the Bass a _CalbareT y here , during a quarrel over a dancer . Nimr Ahmed _Hibnawi C _72 ) succumbed to his injuries today in the Government Hospital here . Tel Aviv Cinem _& s No Matinees on _Saturdays HAIFA —Full length Stage Presentation—E . N 1 . S . A . ; . ; BRILLIANT _RITVLETTE Oil _*^ _Q Already given over 1 , 000 Shows to the Forces NO ADVANCE BOOKINGS—NO RESERVATIONS Doors open 7 . 30 p . m . Pr…
1943-10-17	pls	pls19431017-01.1.3	…J 0 DfirS POST BAG I _ at 91 Rohm _Pinlitv f-nrl . iv Coo . and began- . -promptly at li Ibegin ¦ untd . _untU a Oct . 2 _>> ( between 9-il * * * Mishap : A primus explosion at his home in Kirgsway , Haifa , caused serious injuries to Hassan Badoh , who was taken to Government Hospital early on _Friday morning . * * * Identified by two men who c . me to the assistance of a . young woman whom he as- judges , tho Chief Magistrate _vaulted in Rishon leZion while and . other Jerusalem …
1943-10-28	pls	pls19431028-01.1.2	…l broadcast at 4 . 15 on Friday afternoon from the Ark of the Tel Aviv Services _fiub . BIRTHS ORE-SCRY — to Liesel ( n _£ e Veit > wife of B / C James Green Oct . 26 . 1943 at the gory Molada ital * Haifa — _Hosp , twins , boy and girl , Walter and Linda . GRETG — To Betty ,, wife Of Mr , R . C . H . Greig , on October 27 , 1943 , at the- Government Hospital , Jerusalem — a son . * KISSINGER — To Ruth , wife of Martin Kissinger , on Sunday , October 24 , at the Assutah , Tel Aviv — a eon . * BAR MITZVAH Professor and Mrs . S . Adter wiil be At Home at 53…
1943-11-09	pls	pls19431109-01.1.3	…DPWG GUEST HAIFA , Monday . — Seriously injured in the abdomen when he was accidentally shot at a wedding celebration in Tireh village yesterday afternoon , Mahmoud Mohammed Khatib was admited to the Haifa Government Hospital in a grave condition . DEATH SFNTFFCE 0 M APPEAL QUASHED The Court of Appeal in Jerusalem yesterday quashed the sentence of death passed on October 14 by the Court of Criminal Assize , sitting in Nab…
1943-11-11	pls	pls19431111-01.1.3	… injured in teeeo road accidents in the north of Palestine yesterday and today , : Fahid Ali Ma rout . „ motorcyclist , was fatally injured when he cc . lidec ? with a No . l bus in p StreetEtta tern Haifa on Iraq , Tuesday . He died later at the Haifa Government Hospital . A military lorry transporting 17 Arab workers overturned near Hadera early _yesterday . Fit teen men , including the R . A F . driver . were injured three of them seriousl . All y were taken to a M…
1943-11-15	pls	pls19431115-01.1.3	…dentification were papers found on the body of a . 10 yearoi . i Beduin who was run over by a car on . the Gaza , Road near Jebneh village on Thursday . Knocked down by a military car in Jaffa Road , Haifa on Thursday , Ahmed Mohammed Ibrahim was injured and taken to Government Hospital . VEGETABLES y L . VJ . _GiniJLr . UkJ In spite - of hopes that Jewish producers would be sending vegetables to Jerusalem mar kets this weekthe were tahlishment _tnhliuhment of of the the Rosenbloom …
1943-11-22	pls	pls19431122-01.1.2	…alestine Folk at Opera the Mograbi Hall , Tel Aviv , at 8 . m . tomorrow . Marc p Lavry will conduct . * BIRTHS CLEVERDON-SKELLON — to Elizabeth , wife of Flight Lieutenant R . Cleverdon-Skellon , at Government Hospital , Haifa , on November 17 , 1943 , a daughter — Jacqueline Susan . SILBERSTEIN — to Ditta , wife of Mr . Elazar Silberstein on Nov . 19 , 1943 at the Moladah Hospital , Haifa — a daughter . FORTHCOMING MARRIA…
1943-12-02	pls	pls19431202-01.1.2	…in Tel Aviv en Sunday night at the Ohel Hall . The Jerusalem - per foiinar . ee is on Dec . 8 and the _Kaii a concert on Dec . 9 . BIRTHS % NT > _Tttm « r - LO LilyC wife of B / Sgt . H . AndersOn at Government Hospital , Haifa , on Nov . 30 , 1 & 43 -- a daughter . DAYAG—To Ruth ( nee Gladtke ) , wife of Dr . J _09 eph H . Dayag , on Tuesday . } November 30 , 1943 — & daughterWARD — To Freda ( nee Vester ) , wife of Capt .…
1943-12-15	pls	pls19431215-01.1.3	…in Ramleh Military Ceremony ... Seriously injured on Monday when her clothes caught fire from a primus stove which exploded while she was doing the laundry . Zila Hecht ( 2 f- » died yesterday in the Government Hospital , Jerusalem . * * * Three assault cases were reported in Haifa yesterday . Esther Mizrahi was assaulted by K- . iomo Ganon in Hehalutz St . on Monday ; Fatmeh Suleiman abu Haw a was injured when attacked by Jamal Ali Sawa and his wife ; Ibrahim Stefan Haj was be…
1943-12-19	pls	pls19431219-01.1.3	…tasre the back wheel of the vehicle did net use the opportunity , and was fatally injured . He died The illegal production , sale and : of his wounds a few hours later purchase of _ammunition must at Government Hospital . be stopped , and law and order -Jackers lose : — a wheel Tyre and tyre were stolen from the car of Mr , Campbell in Pine St . Haifa , but two new Dunlop tyres were found by police in a taxi on the Jenin-Nablus Road . As none of the four _passengers could produce proof of ownership they were all arrested . MR . WALSH IN THE WITNES…
1943-12-23	pls	pls19431223-01.1.3	…tion stone is to be laid next Tuesday . * * * Falling under a railway truck during shunting _operations at _Zichroni Yaacov on Tuesday , Amin Mahmud el Ahmed had one leg torn oft and was taken to the Government Hospital in Haifa in a serious _condition ... Two Acre workmen were , injured when a naval car collided with a military vehicle on the Haifa-Acre Road on TuesdayFor assaultina felnight g low villager , stabbing and severely wounding him , Kayed abu Ades of Beit Natif in the Hebron sub district was brought before the Jerusalem D strict . C…
1943-12-26	pls	pls19431226-01.1.2	… Communications , visited the Arab Bank in Jerusalem and discussed the question of finan-f-i-A 1 t ransf ers . BIRTHS — To Winifredwife _rQRBY , ci Mr . A . F . Kirby , on December 25 , 1943 . at the Government Hospital , Haifa — a daughter . . MOYAL— To Becky ( n 6 e Hellman ) , wife of Mr . Abraham Moyal , of Tel Aviv , on Wednesday , _December 22 , 1943 , at • the Assutah Hospital , Tel Aviv — a daughter . MELBER — To Li…
1944-01-02	pls	pls19440102-01.1.3	… She leaves a daughter Hit by a passing car while standing in the road by their own vehicle on the Hiufa-Tel Aviv highway near Athlith on Thursday , Shi Lim Michel and Jahr Mansoura were taken to the Government Hospital in Haifa in a serious condition . • * • Tyre-jacking : Three wheels years to achieve husl present and tyres from were tlhe stolen car on of degree V > hen of planning ineptitude a . course of Thursday Mohd . …
1944-01-04	pls	pls19440104-01.1.3	…ir , Gaza district , Salama abu Ifreh of Sawarkel Arab _jvas killed The body of an unidentified man , believed to be an Arab , was found yesterday ¦ morning near the railway track on Blue Coast Rd ., Haifa . It was taken to Government Hospital for a post mortem . • * * Six lengths of railway track , reported stolen from the narrow gauge line in the Megiddo excavations , have been recovered by the police who searched the houses of Fares Sul…
1944-01-07	pls	pls19440107-01.1.3	… . volver ammunition . When Awad displayed the revolver to two fellow-villagers one of them , thinking it vvas unloaded , -pulled the trigger , accidentally shooting the accused in the thigh . At the Government Hospital in Haifa Awad told the Police that he has been shot by an unknown person . When charged later with carrying a revolver he stated that it belonged to one of the villagers who had been present at the time of th…
1944-01-21	pls	pls19440121-01.1.2	…t . Medical Officers and Health Department _oiicials and their wives were among those present . Some 40 physicians , dentists and pnarmac _sts attended a reception given in Sir George s honour at the Haifa Government Hospital yes ; ordoy morning Speakers included Drs . Michalany _, Itzkovitzand Nasr . Sir * . : , Georg also attended the weekly luncheon of Lhe Haifa Ro _* .. uy Cub on Wednesday . * Mme . Soheili , wife of …
1944-01-24	pls	pls19440124-01.1.3	…_~ _. . . _* _. ii * - ., _tr _^ v _~ - been punished , and most of Dr . A Patna refugee , Max Heber Alport G an , ? _g-ations in this rests !) of . Hehalutz St ., Hadar pf . yesterday morning in the Government Hospital . * * * The leaning house oif Kiriat Benyamin in the Haifa Bay only began to droop on Saturday when the foundations gave . All the tenants of Hats way the two storey building had of the International Union of to leave the premises . * > i > * Jewellery and m…
1944-02-04	pls	pls19440204-01.1.3	…rdered them to halt , one of the two men turned round and opened fire from an automatic istol p ,, after which they made off in the darkness . Emile Manoel was hit three times and was admitted to the Government Hospital where he died of his wounds yesterday . Funeral : of-Haifa Postmaster HAIFA , Thursday *— Hundreds of mourners attended the funeral of Mr . J . G . Robinson , the Haifa- Postmaster , who was assassinated in his office - yes terday . The cortege ieft the Government Hospital mortuary at 3 the funeral service was . con 15 YEARS FOR KILLING FELLOW VILLAGER ¦ Sentence- of 15 years imprisonment was passed yesterday by the Court of Criminal Assize ( Acting iChief Justice , Mr…
1944-02-14	pls	pls19440214-01.1.3	…nce . * * * Road Toll : A three--old year boy , Zaki el Horns of Yibna Village in Lydda District , was killed when knocked down by a military vehicle in the village Run over by a taxi in Jaffa Road . Haifa , on Saturday night , Manmour abed Hilad was seriously injured and had to be taken to Government Hospital The last victim of the bus-lorry crash un the outskirts of Hadar Ha- ( arniel Haifa on December _ J 1 . let the Rothschild Hospital , Haifa , yesterday He is Luab The Jordan Valley Orchestra i . v nu…
1944-02-27	pls	pls19440227-01.1.3	…tan when they were atta cked by two men who _irled to rob them of their . money When the brothers , attempted to run the armed men away , fired on them . Abdullah was wounded in the neck and taken to Government Hospital . His brother was unhurt . younger FATAL ACCIDENT _WflLE _PLAYNG WITH MATCHES HAIFA . Saturday — Playing with matches codt the life cf five--c Id Wioaad Waziriait year , whose elothing ciugizz fire causing her fatal injzp ic s . She was admitted to Government Hospital wizh _seriou-z…
1944-03-09	pls	pls19440309-01.1.3	…. . wrecked ba bomb y outrage three weeks ago . are moving to temporary premises on the third floor of Citrus Hou-e as from tomorrow . A small ( boy , as yet unidentified , fell into a well in Eatern Haifa yesterday and was drowned . The body was taken to the Government Hospital Mortuar LONDON , Wednesday Polish N . C . Os . were efmong ( PTA ) . — An initial £ 75 , 000 , defence witnesses heard at including £ 50 , 000 from the yesterday s resumed hearing Marks family , have…
1944-03-10	pls	pls19440310-01.1.2	…nt to give her second series or 15 concerts , four of which- will be with the Cairo Symphony Orchestra . BIRTHS HALE — To Judith ( nee Harry ) , wife of Mr . L . J . Hale , on March 7 , 1944 , at the Government Hospital , Haifa — a daughter . KITZINGER — To Lore , ( aee Leeftkr ) . Kitzinger , Avjv a wife of Advocate son . Hans s . C . F . « 6 . 30 . m . , p Tel Christ Church — H . C . 7 . 30 a . m . ; MARRIAGE marriaee Is …
1944-03-15	pls	pls19440315-01.1.2	…f the Zion Hotel , Haifa , will be closed tonight owing to a private party of the Jewish Bar _Association . BIRTH CRAY - ~ to wife of Mr . Joyce B . G . L . Gray on Thursday , _Marcoi 9 , 1944 at the Government Hospital , Haifa — a . son , Dennis- _Ja . ck . ENGAGEMENT The engagement i . s announced between British Inspector A . W . Aldridge , third , son cf Mr . A . J . Al cide , e of Biggin Hill . Kent , -end Cpl . Floren…
1944-04-16	pls	pls19440416-01.1.3	…uary 17-18 ,, 1944 . Amramoff , a ( barber , failed to halt when called ba Poupon y lice patro ! to do so and the sergeant in charge opened fireTire man died- of his wounds ; the following day at the Government Hospital . Haifa Woman Shol HAIFA , Saturday . —A 19-yiear-old 1 woman , Suibhieh Wannas Mograbi , was shot and killed ! at her flat at 10 Allenby Streets here on Thursday afternoon . The alleged assailant was her brother , who is se…
1944-04-19	pls	pls19440419-01.1.2	…or Cinema , Haifa , . tonight . T . : e Partisans 1 wil ] bs shewn tomorrow evening for th _» last time . BIRTHS 1 _^ tNIGIJBV- To Diana wif _» of Mr , J . S , Pringle . on April 11 , If _44 , at the Government Hospital , Haifa — a son . 5 CHTNDEL — To Ruth Eliza beth ( nee Oppenheimer ) wife AlMVMI : Commandos Strike at iof Dr . Leo Schindel of Jerusalem , on Tuesday , April 18 , 1944 , at the Shaare Zedek Hospital , Jerus…
1944-06-01	pls	pls19440601-01.1.2	… in the mining in- Chrysler Corp . 57 83 i ! dustry in Mexico , according to General Electric w a survey just concluded . ^ era ! MotoS ^ ? . fe ? 9 I New mvestmenits were sub- New York C . 4 £ In Ha HAIFA , Wednesday . — Another death from smallpox occurred here last riight when Yaakov Eliezer Licbthaus ( 39 ) of Hadar Hacarmel , died at , the Government Hospital foL lowing one week s illness . iHe was > a dealer in secondhand bottles and it is believed that he contracted the . disease while in Jaffa . He leaves a • wife and two children . In eralhoweversmall…
1944-06-06	pls	pls19440606-01.1.3	… in Rehovoth is to be doubled , the Local Council has decided . * * * A Czech refugee , Leon Pirutz ( 53 ); was found hanging in his room in BakaaJerusaUpper , lem , on Sunday . The body was taken to Government Hospital . Unknown _assailants stabbed and wounded B / C Corn while he was walking on Mount Carmel , Haifa , late on Sunday nighc . He is reported at Government Hospital _ remanded for 15 days by the EGYPT _ SKEALTH _rMINISTER Haifa Magistrate on a charge INVITED TO AMERICA of having , together with an other person , _attacked a police _cjAscaoie and stoien his rifle and five rounds of ammunition near Athiit Prison on 31 May Aft…
1944-06-14	pls	pls19440614-01.1.2	… . Roth , Reha * -ia . Jerusalem , en Sund _. -iv . Julv 2 . in aid of the _-aileifi ,, _i- v * BIRTH BYRNE — - To Ivy Beatrice , wife 1 of Mr . Robert F . Byrne _, on Friday , June 9 , 1944 , et the Government Hospital , Haifa — a son . EXPRESSION of SYMPATHY 1 The Staff and workers of Pa estine _Potash Ltd ., wish to ex tend their deep sympathy tc Mr . A . C trcn on the death of his mother . An Evening in me _Pob wl _* Ii…
1944-06-21	pls	pls19440621-01.1.4	…ccommodation for about 1500 people , should be held . up JOE SPRECHER Haifa , June 6 . SMALL CHANGE The Editor , The _Palestine Post ( Sir , — In a recent issue you publislhed a letter from Fed Up at Haifa , rcomphuining abont vouchers given to bus instead of casJi . passengers . Recently I travelled ! by bus from the Haifa Government Hospital to Kinigsway , and In return for a 10 mils coin , the driver me the ticketa gave two mills coin , and a voucher , Although he had quite a lot of small change he _refus-ed to give me a coin insteaid o…
1944-07-10	pls	pls19440710-01.1.2	… tire budget for social work and child welfare , the other half is provided by Wizo The total Wizo _expenditure for the war to _d-ate will be half years a . million pounds . _SUSPKCTKD PLAGUE CASK IX HAIFA HAIFA , Sunday . -- Another case of suspected bubonic plague the second here within a tortnight , was admitted to the Government Hospital yes- and % _Pyi _ _teraay for observation _treatment . . . The i r . e previous previous patient patient cured cured oof f the the disease disease but but was later died of heart failure . Active mea…
1944-08-03	pls	pls19440803-01.1.3	…ncerning the transfer -. t enemy aliens from Sa ! -. > r ,. -i and Wilhelma in order that their present quarters might lie used to relievo the housing shut age . Mr . Shaw declar- . 1 PLAGUE DEATH IN HAIFA HAIFAWednesday . — The third victim , of bubonic plague since- 1 June 20 died at the Government Hospital here today . ha Rahmi el He was Mustap Turk ( 50 ) employed at Nazareth . Road , m the Eastern Quarter . The first case was cured , hut the victim died of heart failure ; the second is still at the H…
1944-08-08	pls	pls19440808-01.1.4	…important bearing on our present standard bread as a cau & e of rickets , it deserves the attention of the Health authorities and medical profession . Yours _* _t-c- . . ) . Yours , etc . _PABSBN-GER Haifa , July 28 . — JLu THE THE SHOE SHOE FOR FOR YOUTH YOUTH Vim * d **** p JM I tried to call the physician in charge of the Isolation Department of the Government Hospital , Haifa , in order to consult him about a serivery ous case of illness . As I did not know his telephone number and no English directory was available , I intended to ask the supervisor for the numbe…
1944-08-16	pls	pls19440816-01.1.3	…same ¦ oondeys . * * * _Niir _^ t Pharmacy Service : Tel \ viv Mlchctz ,, 50 Rehov Sheinkin . Tel . 3502 ) ; TiqYehuda vah . -U Rehov Ben David 13 GenHaifa : Magen , la h dt . _PUGUE DEATH IN HJMF _^ HAIFA . Tuesday . — - The first death from bubonic plague within the last eight weeks ocwhen F . hahu curred here today Samir ( 44 ) , died at the Government Hospital after being ill for three days . Mr . Samir , who came from Russia 20 year ago , was a merchant with yores in gra and offices in Kingsway where contracted the he probably disease . y . wife and tnree…
1944-08-17	pls	pls19440817-01.1.3	…been commended fe- _oemete ess ; w _. _irk when without regard to his own life he saved the lives ef many people during the floods near Haifa , in Ocoher . 194 : . Three More _Plsenie Cases in Hafa ; HAIFA , Wednesday . — Three more cases of bubonic plague have been admitted to the Isolntion Ward of the Government Hospital , bringing the total up to seven since June 20 . So far , there have been three fatal _csises , including yesterday s death . Nearly 5 , 000 rats have been caught in the course of the renewed anti-pl…
1944-08-27	pls	pls19440827-01.1.3	… lne Gendarmerie . He sfuv military service from 1015 to 1019 , later serving with the Auxiliary Division of the Royal Irish Constabulry . The funeral will take place at 4 o clock this afternoon from Government Hospital . DFATII OF HAIFA TiACHFU HAIFA , Saturday . — The death took place here this morning of Mr . Shmuel Barlas , at the of > his home at 7 age , y yz Hushiloah Street , Hadar Ha-L-aniwl . Mr . Barlas , who came from _Russia Ha years a…
1944-08-30	pls	pls19440830-01.1.3	…nd . * * * The approved Kfar Ata budget i ... _LT-y . _i o , arid not LPoOXi . as stated yesterday . * * > The condition of Abraham Bierweiss mot _Borovitch ) , who . -. tittered head injuries in the Haifa bus accident on Monday i . - * report . 1 by the Rothschild Hoivpitai to have improved , while that of David Jacob Nabarri , ar the Government Hospital , is st-li critical Fracturing his leg while at work at fhe Athlit Salt MoCompany , hammed Ahmed was taken to the Haifa Rothschild ital Hosp vesterd _rtv . The funerals of the two Jerusalem boys , Ab…
1944-09-06	pls	pls19440906-01.1.3	…elS € ! O ? Pla- ^ ie m Haifa HAfFA , Tuesday . — Another case of bubonic plague , the 22 nd me the outbreak of the d : c . ; J here o-n June 20 , was adr . t . tted to ( the Isolation Section of the Government Hospital yesterday . I : is believed that the man contracted the cheese at his home in Allenby Street , Haifa town . Of the total of 22 cases in Haifa , eight have died , eight have been cured and six are under treatment . The Health Department again £ ts that . he of requ ; presence rats should- be immediately notified by phoning 4414 or 3522 . L …
1944-09-08	pls	pls19440908-01.1.2	…f W . H . Earle , on September 7 , 1944 , at the Government Hospital , Jerusalem , — a sonFrancis . , Jeremy SLEAP — To Gerda , wife of Mr . Fred C . E . Sleap , B . E . M ., on September 6 , 1944 at Government Hospital , Haifa — a son . # ENGAGEMENT ¦ GREEN—HEYDEMANM The engagement is announced between Mr . Michael H . Green , of London , and Miss Urusula Heydemann , of Tel Aviv . MARRIAGE .. RICHARDSON—BROCK . The marriag…
1944-09-10	pls	pls19440910-01.1.3	…and made their get-away . Military Police and rhe local D . A . P . M . visited the cafe , and we e told that the owner and waitresses had been assaulted by the . thieves . TWO MORE CASES REPORTED IN HAIFA From Our Own Correspondent HAIFA , Saturday . —Two fresh cases of bubonic plague were admitted to the Isolation Section of Government Hospital here yesterday , bringing the total of cases to 24 up since the outbreak of the disease on June 20 . Both cases come from the Wadi Nisnas Quarter in Central Town . Two cured cases left the hospital t…
1944-09-13	pls	pls19440913-01.1.3	…s have no illusions , he a _^ ded . It is not vet a victfor the Jewory ish people , _despi-e the price we naid , a price which no other na FIRST BRITISH VICTIM OF _EPDEJVHC From Our Own Correspondent HAIFA , Tuesday . — The first death due to plague the British Communamong ity occurred here todav when Mr . CF . Monk ( 24 ) succumbed at the Government Hospital Isolation Section where he was admitted three days ago . This is the 25 th case of plague and the ninth fatal one here since the _tmdemic started on June 20 . Sdx are persons still at Hospital under …
1944-09-21	pls	pls19440921-01.1.2	… in Jerusalem Company , has been postponed until September 28 . BIRTHS ECKDISCH — to Use ( nee Paradis ) , wife of Mr . Martin ¦ Eokdisch , Merchant Navy , on September 18 , at the Moladah Hospital , Haifa — a daughter , Judith . McLEOD — To Elizabeth ( nee Small ) , wife of Inspector H . I . McLeod , on September 19 , 1944 , at the Government Hospital , Haifa — a daughter . _ENGAGEMENT The engagement is announced between Adib Khaiil Jubrail and Alice Fahid Mansour , both of Jerusalem . _MARRIAGES AQIL _^ -HARAMY The marriage took place in Jerusale…
1944-09-24	pls	pls19440924-01.1.3	…on and registration from If — 6 p . m . daily at the Office of the Conservatoire EPIDEMIC THREATENS ¦ HAIFA NAZI LEADERS NOT ON WAR CRIMES LIST COOPERATION OF PUBLIC NEEDED From Our Own Correspondent HAIFA , Saturday . — Three more patients infected with bubonic plague , one of whom has since died , were admitted to the Plaifa Government Hospital in the past two days . This brings the total number of plague cases in Haifa during the last three r . ionths to 32 , of which 12 were fatal , 15 were cured , and five are still under treatment . Six…
1944-10-05	pls	pls19441005-01.1.4	…pidemic of plague ... Government and Municipality are making every effort to stamp out the epidemic and are spending thousands of pounds a month on this work ... Yesterday I went to the only place in Haifa — the Haifa Government Hospital — where one can get the necessary injection against plague . I found only one ; nurse surrounded by hundreds of children , women and men . No order ; mo queue ; everyone pushing and shouting — and al…
1944-10-08	pls	pls19441008-01.1.3	…i , one from Egypt The Hapoel sailivessel ArlosorofF ng , which left a local port recently with 11 local sailors , has arrived safely in Egypt . * * * Two new cases of bubonic plague were admitted to Haifa parties . All males above 16 were Government Hospital in the past few days , bringing the total since June 20 to 38 , of which 12 were fatal . Seven new cases are now under treatment in the Isolation Section . A kitchen was badly damaged by fire from a …
