date	pub	page_id	window
1947-12-23	dav	dav19471223-01.2.70	"…_בניני־צבור מוקמים בחיפה הרוכא כד, יפר, הולך ונגני. גית הראשון גארץ בימים אלה התחילו בבניו _נית־חייפא, על פגרש שבין בית החולים ""רוטשילד"" לבין רה' החשמונאים בהדר הכרמל. בשלב הראשון תבני. קונלה אחת, שבה יהיו: _אולכ־הרצאות למאתים איש. אולפ־קרי־ אה. …"
1947-12-25	dav	dav19471225-01.2.44	"… 7. 45‬נפצעו 4 מהפורעים ונלקחו מן המ־ קום באמבולאנסימ של ""הסהר האדום‭. ""‬ כתגובה להתקפות על התחבורה בין הדר הכרמל ומפרץ־חיפה, יצאה אתמול בשעות הערב המוקדמות יחידת ההגנה לסביבות וארי _רושמיה. היחידה התנגשה בפורעים ופגעה לגהות בשלושה סהס. להרגו 6 _פורעיפ ודגים ל_3_־געו לבית־ההולים הממשלתי הובאו אתמול כמה ערביט שנפצעו ביריות. שנים מהם מתו בצהרים מפצעיהם. בשעה מאוחרת יותר בערב מםרו לנו ממקורות ערבייט…"
1947-12-25	dav	dav19471225-01.2.44	…בים בוולד־ היים ליד היפה שפינה ייבים אנגלימ, כמות גדולה של תחמושת ופצצות אחדות מסוג סילס. בשעה מאוחרת בלילה מודיעים לנו מבית החולים רוטשילד בחיפה. כי הפצוע מר־ טין כהן מת מפצעיו. עקר־ עציס כאילץ אור ליום ג' עקרו ערבים 100 עצים במשק _אילון (חירבת־צמח‭, (‬מזרחית לחניתה. אנשי הלגיון הערבי מהגלים אנשי הלגיון הערבי, החונים בכורתי. חיבלו _בבריכת־דגים השייכת ליהודי מחיפה. הנזק איננו גדול. הותקן?גיר* החוליס הממשלתי גהי9ד‭?!‬ מיפו הודיעו לנו אמש, כי ב־‭8, 30‬ חת־ קיפה כנופיה ערבית את בית החולים הממ־ _עלתי בחיפה. התחקפה נמשכה כחצי טעה, איש לא נפגע.…
1947-12-31	dav	dav19471231-01.2.10	…הודעת ועדת המצב כל היום רבתה ההגונה _גהיפה טפביב למאורע העגיס בנתי הזיקוק- קרו-ים ובני משפחה הצטופפו בנית החולים רוטשילד, צגא!על מערגלת _העתוניפ, שאלו במועצת פועלי חיפה וחקרו לשלום _קרזביהק. ועדת המצב שהתכנסה מיד בועד הקהילה פירסכה הודעה זו: הישוב העברי בחיפה נסער ומזועזע עד עומק הנפש סן הטבח האכזרי של 39 עובדי בתי הזיקוק היהודים אשר נטלו קרבן להשתוללות פראית של חבריהם הערבים …
1947-12-31	dav	dav19471231-01.2.10	"…הבוקר _ב־8 לאסיפה ב""ביתנו‭. _""‬ 3צ5ית על אוטוגופיפ יהודיפ שלישה מקרים של זריקת _םצנ־ות על _אוטובוסים יהודיים היו אתמול בחיפה: ג־‭3. 30‬נ — על אוטובוס כס' 3 בקרבת בית החולים _הממשלתי!_ב־‭12. 45‬ על _ז‭7!‬_קזמט מסי ‭, 6‬זנ־‭!! 4. 30‬ל ־אזקזבזס ק0י י 6 במושבה הגרמנית ‭'/_1‬־ מלון _אקיגגר. לא נפ…"
1948-01-04	dav	dav19480104-01.2.2	… הצלפים הערבים, אך לא הסתפקו בכך והמטירו אש במשך שעות על השכונות היהודיות. התקפות ערביות קשות בוצעו גם על שכונות אחרות, ביח'ד בעיר העתיקה, כולן נהדפי תוך אבדות למתקיפים. בפעולות תגמול של ההגנה הופצץ בית ששימש בסיס למתקיפי המכוניות להר הצופים. בגבולות תלי א גי כ ובחיפה נמשכו התקפות ביריות- ימי מתיחות עברו על צפת וסביבתה הקרובה. בפעולות תגמול של ההגבה נפגעו אנשי כנופיות ונהרס ביתו של אחד…
1948-01-14	dav	dav19480114-01.2.15	"…חה‭2""‬ ?ריות אל מכונית ‭,, ‬משסר ה_30_רץ‭. ""‬אהד הנוסעים נפצע קל, שתי גויות שלא זוהו בביה""ה הממשלתי כהיפה בחדר המתים של בית החולים הממשלתי בחיפה מוטלות שתי גויות, האחת נמצאה ביום ב' בערב בקרבת כפי טירה: האחרת הובאה לבית־החולים ממזרח העיר חיפה. כל מי שיווע על י ה ו ד י נעדר מתנקש לפנות לחברת קדישא בהיסה (טלפון ‭(3923‬ או אל המשרד בהדר־הכרמל, יה' הגלעד לוית מאיר…"
1948-01-14	dav	dav19480114-01.2.15	"…ועדה הלאומית הערבית לא התחשבה בדרישתם והפקידה שומרים מוסלמים בקולנוע . אמין"" ברחי יפו. _בית־חזלים :מי _לערביט ; הערבים בחיפה פתחו בית חולים זמני בשוק אל־אביאד ליד משרד האחים המוסלמים. ניים 1יי_5 של השכונה‭-. ‬ הוא עוג _אוז ז!ע‭*5‬־£ דד, שלו ורץ לעמדה הקיצונית…"
1948-01-18	dav	dav19480118-01.2.9	…מצד הכנופיות שפעלו בנשק אוטומטי, אול6 פעולת הלילה של ההגנה בוצעה בשל- ? >ות. את מספר האבירות של הערביפ קשה לקבוע בדיוק. לבית החולים הממ־ שלתי בחיפה הובאו 14 הרוגים _ו־14 פצועיו* _מוטרים בי היו עוד 2 !_זיוגי ‭; _2‬ לפחות. בערב שבת ובשבת היתה חיפה שקטה בעדך. ב־‭11. 30‬ לפני חצות בליל שבת נתקלה יחידת סיור של ההגנה בכנופיה ערבית בואדי ני6נ‭. 6‬אנשי ההגנה פגעו בכנופיה…
1948-01-18	dav	dav19480118-01.2.9	…אה ביום ה' ברגל בדרך לבלד _א־שיך. אנשי הנפר התנפלו עליה ודקרוה בסכינים עד מות. ביוט ף נמצאה הגויה והועברה להדר הגתים של בית החוליפ רוטשילד. שגתאי בלאט מת . ביום וי בחיפה. בלכתו _מקרית־ חייט ביום ב' שעבר נדרס בזדון על־ידי מכונית של הלגיון הערני. ־ מא&צי הרופאים להציל את חייו חיו לשיא והוא …
1948-01-25	dav	dav19480125-01.2.55	"…בבית החולים _הטפשלתי בחיפה _מתהלננים פור9ים חמושים כבתוך ש?ר. מ לפני -שלינה שטעית עזבו גל העלב־ דים _הימורים את בית־החולים הממשלתי בחיפה ועד עתה לא נעשו שם כל סידורי בסהון שיאפשרו. להם לחזור לעבודה. בבית־חולים זה עבדו רופאים, אחיות, _ואחיות־מתלמדות, בם""ה ב…"
1948-01-25	dav	dav19480125-01.2.55	…יות הרצחניות החדירו לתוכו הלד־רוח של טירור. שלטונות הבריאות לא שעו לאזהרות, וכאשר הרגישו העובדים. כי חייהם בסכנה — יצאו מבית־החולים. יחד אתם הוצאו החולים היהודים המועטים, שננו־ צאו שם באותם הימים. ועדת המצב בחיפה מינתה ועדה מיוה־ דת, וזו העלתה, אחרי _חק־רות נודויקות, כמה עובדות, שראוי להביאו בפני הצבורבית- החולי3ז הממשלתי פרוד בפנ…
1948-01-29	dav	dav19480129-01.2.76.2	"…ל מותה ללא עת של האחות הוותיקה / רחל בהגון-גולז""שטיין ז""'ל ומביעים את השתתפותנו הכנה בצער המשפחה השכולה‭]. ‬ ועי־ עוכרי בית החולים רוטשילד בחיפה למשפחת אבטיח- או""ה כוס תנחומים בנפול בנכם היקר ‭0 0 3 ¥$‬ על משמר המולדת. בבניו המדינה העברית תנוחמו. ארגון יוצאי אוסטר…"
1948-02-08	dav	dav19480208-01.2.18	"…יריות צלפים והת&פורנ־נגד בחיפה ביום ו' ב־‭8. 30‬ בבקר ירה צלף ערבי אל רח' השומר וסגע בנער מרדכי 8יוני, בן ‭. 10‬נפצע והועבר לביה""ח רוטשילד. אנשי ההגנה השיבו אש. אחד הצלפים הערבים בעכדה שממנה ירו אל הנער היהודי נהרג ושני נ&צע. איזודור _יונדלר נהרג ‭..…"
1948-02-08	dav	dav19480208-01.2.18	"…ושדרות הכרמל, ביום ששי אחה""צ. אחד מאנשי הכנופיות קפץ על כבש המכונית כאשר נעצרה ע""י ערבים אחרים לירה אל הנהג מקרוב. בדרך לביה""ח הממשלתי מת _גפצעיו. נ5צעה ב_3דור תועה חנה לדמן, בת 48 מדחי עקרון 19 בחיפה, נפצעה אתמול ב־11 לפני הצהרים בכיור תועה. נחבשה בבי""ח רוטשילד ונשלחה לביתה, אברהם צורי באחד הצריפים בשכונת תל""עמל הסמוכ…"
1948-02-25	dav	dav19480225-01.2.22	"… צו0יט. מה, כבד טתזן מקד 7 עוד לא גנזרתי לקרוא אח _עתוני הערב! ו ב ח י 3 ה אור ליונו ג' עברו _חייליט במרכז המסחרי הישן בחיפה, ירו לתוך בית מלאכה יהודי ומיד הסתלקו. בליל ב' נסעה מכונית צבאית בעקבות אוטובוס יהודי שעלה להד הכרמל. בקרבת בית החולים ‭,, ‬עזרה"" ירו מתוך המכונית הצבאית אל נוסעי האוטובוס. בדרך נס לא נפגע איש. קבוצה של שלושה שהיו ביניהם כנראה חייל אחד, מ…"
1948-03-07	dav	dav19480307-01.2.7	… שנ_^אל גטי, משכו־ נת בווכוב, _יצחקהנמן ויחזקאל סנ‭:-‬בורג, םמגדיאל, ואולגה קריגי מרמתיים. מצבט אינו רציני. אך הפ נשאיו בבית החולים. איחרה לבוא הסתלק הצבא מהשמירה וקברו ששה פתים בסנהדייה. ‭... ??‬ 15 אנשי כנופיה נהרגו: ? בחיפה . ־ רושם רב עשתה פעולת התגמול של אנטי ההגנה בואדי ניסנאס שמשם הותקפה נימים האחרונים התחבורה העברית ואנ־: שי הגשמי. משער…
1948-03-07	dav	dav19480307-01.2.7	"…טון התנפל עליו אספסוף והרגו במקום. האספסזף התנפל על הגויה ושדד כל מה שהיה בכיסיו של היהודי. הגויי, הועברה לחדר המתים של בית־ החולים רוטשילד. מאין בל תעודה בכיסו לא יכלו עד כה לזהותו. פוצצה קצצת-הבית (למ""ס) פצצת־חבית בת 160 ליטר ובה נפט ואמונאל נמצאה בחיפה אור ליום ו במעלה מדרגות טאנטורה, ליד בית הספו _האונלי לנערות. הצבא- פוצץ אותה. נגק_^ת חזרו המשוריינים היהודים למשקיהם. …"
1948-03-08	dav	dav19480308-01.2.40	"…פיות — מך דיע ""פלשתי‭. ""!‬ טתא‭?3‬ים ע?מותו של ראש כנופיה נכבד העתונות הערבית מלאה מודעות אבל על ראש כנופיה חשוב שנהרג בחיפה, הלויסננט התורכי, מוחמד פחי א־דיו _אורחאן, בנו של מופתי אנאטוליה. לדברי ""א־דיפאע"" נהרג האיש ביום ה' שעבר בידי אנגלים ליד בית החולים _אל־אמיו (בית חולים חדש ע''ש ה""מנהיג‭(""‬ בבכר ג'רלני. אורחאן בק היה מדייר לאנשי ""ארגון הצעירים"" בחיפה. בהלויתו השתתפו כאלפיים איש. גופתו תי…"
1948-03-17	dav	dav19480317-01.2.15	"…ברגר והוא נלקח לטיפול בקופת־חולים בקרית־חייט. מצבו אינו-קשה. הובאו לקגר ישראל שתי הגויות האלמוניות שהיו בחדר ד, מתים של בית החולים רוטשילד בחיפה, הובאו אתמול לקבר ישראל. האחת של הגבר הצעיר שנמצא בירך ת""א חיפה והשניה של אשה שגסצאה ברחוב _סטנטון בכוצאי שבת. (למ''מ) שתי מכוניות־משא _*ל חברת הנפט העיראקית בגנבו ביום גי בבוקר בחיפה…"
1948-04-19	dav	dav19480419-01.2.14	"…םהלקת־הבריאות הממשלתית יעבור לרשות הוער הלאומי ובזה מתבקשים העובדים להישאר על משמרתם. הוער הלאומי הציע לממשלה שתמסור את ביהח""ו הממשלתי בחיפה לרשות עי־ רית חיפה. מלאי של תרופות ל־6 חדשים בקשר לסידורים הנ""ל ביקש הועד הלאוי מיכי הממשלה תוסיף לקאת _נהוגאות המוסדות הללו לפחות במשך שש…"
1948-04-28	dav	dav19480428-01.2.50.4	"…^ה 2 ועד שעת 5 _אחוו''צ. נא _להגין פתקאות מתאימות ער החג התאחדות בתי החרושה לקרח הקרח . ביה'ס לאחיות ע""י ניה'יח רוטשילד חיפה הרשמת תלמידות לשנה א הנהלת בית הספר לאחיות ע""י בית החולים רוטשילד בחיפה מודיעה , בי החלה הרשמה למחזור ג' של בית _הםקד אשר ייפתח כהתחלת החודש ס2טמ3ד ש. ז. מועמדות שגמרו לא פחות מ…"
1948-05-04	dav	dav19480504-01.2.23	…!תאם לתפריטים שיירשו להציע ללקוחותיהם. בדרך זו תימנע צריכה מופרזת של צרכי מזין, הגורמת קניה מוגברת י בשוק השחור. להעגרת ביח'ח הממשלתי _גהיפח ד''ר א. _קצנלסון, מטעם מחלקת הברי - אות של היעד הלאומי, ביקר בחיפה ודן עט חעיריה והשלטונות _בדגר גורלו _של נית החולים הממשלתי העוקד להיות מועבר לעירית חיפה. הועד הלאומי הכריז על נכונותם של המוסדות היהודיים לקבל על עצמם את הטיפול גם בחולים ופצועים ערבים הנמי צאימ בבית החולים.…
1948-05-04	dav	dav19480504-01.2.23	"…בגבו באשר נורה ע""י חברו, שוטר בריטי אחר, ליד בית קפה על הר הכרמל אור ליום אתמול. השוטר הפצוע קשה הועבר ע""י מגן דוד אדום לבית החולים. התפוצצות אדירה החרידה את כל חיפה והסביבה אמש רגעים מספר לפני שעה ‭. 9‬ממקורות רשמיים נמסד שההתפוצצות אירעה איישם בים, צפונית מחיפה, מאחורי אזור המפרץ, אולם טרם נתקבלו פרטי0 על המקרה.…"
1948-06-08	dav	dav19480608-01.2.36	…שעות 3יל_, ור חוליפ ? בית החולים העירוני בחיפה מודיע, כי שעות ביקורי הקהל לחולים קבועות בכל יום בין השעות ‭4—2‬ אחר הצהרים. הקהל מתבקש לשמור על שעות הביקורים. שעות לק…
1948-06-20	dav	dav19480620-01.2.42	"…ת י . פ ה י . בית החולים הממשלתי בחיפה מתארגז מחדש בקשר _לידיעות בלתי מדויקות, שפורסמו בעתונות על גורלו של ביה''ח הממשלתי בהיפה, מביאה מחלקת הבריאות לידיעת הציבור את הדבריט הבאים: ביה""ח הממשלתי כהיסח היעבר ב־15 במ_^י לרשות עידית חיפה. מחלקת הבריאות התחייבה להשתתף לער, עתה ב־0_ל50 מהוצאות החזקת ב־הוז. הוקם ועד מנהל בראשותו של ראש העיר, בהשתתפות ב''ב מח…"
1948-06-21	dav	dav19480621-01.2.48	"…ריה, כי ה""נטל"" שלקחה על עצמה בבית חולים זה, משחרר אותה מהשתתפות בתקציבו של בית החולים רוטשילד העובד בתנאים קשים מאד. גם בית החולים של קופת חולים ‭"")‬הכרמל‭(""‬ אין תקציבו מובטח. במקום הפיצול, שאינו מוסיף בריאות, ואוי לרכז את כל עניני האישפוז בחיפה רבתי , להעביר אל בית החולים הממשלתי את רוב המחלקות של שאר בתי החולים, ולהעמידו על הגובה המתאים. עד שיהיה מרכז רפואי ישו…"
1948-06-25	dav	dav19480625-01.2.48.1	"… בצרוף קורות חייט והעתקות של תעודות לילי מזכירות הממשלה הומנית לא יאוחר מב''ז לאב תש""ה ‭1)‬ בספטמבר‭. 11948, ‬ _^ירי _ת חיפה _על ה_3רוה _^_ונקורט למשרות רופאים הועל המנהל של בית החולים העירוני בחיפה החליט להאריד את מועד הגשת הבקשות למשרות הרפואיות ""באות עד יום שלישי ‭27. 7. 48‬ שעה 2נ בצהרים: ‭. 1‬מנהל לבית החולים במשרה מלאה‭- . 2-‬משרות חלקיות של שתי שעות לי לס למנהלי המחלקות הבאות: א. מנהל מהלקה כירורגית. ב. מנהל . מחלקה פנימית. …"
1948-08-09	dav	dav19480809-01.2.22	"…ערבי הממעיט להשתמש בבמי־חולים. משמע, להוסיף ‭1, 000‬ מיטות. את אלף המיטות החמרות אפשר להקים ימ‭!1‬ירות ג־3 מרכזים _והט: בביה""ח הממשלתי בחיפה, שעבר בעת לרשות העירית. יש מקום ל־600 מטות. אפשר לפתוח בו , בית־חוליט צבורי משוכלל לכל הסביבה. תבני!הקייט פוטר מלהוציא …"
1948-08-09	dav	dav19480809-01.2.37	"…_חיפה 1נית ההולימ _הוזמנתי _בחי_&ה _לר'_עוות י_^_רונל בהתאם להסכם שהושג בין נציגי הממשלה, באיכות עירית היפה יועד קהילת חיפה יועבר בית החולים הממשלתי בחיפה -אשר באופן זמני היה בהנהלת העירית — לבעלותה של ממשלת ישראל. בית החולים רוטשילד בחיפה שעמד להיסגר מחוסר אמצעים כספיים יועבר לבעלותה של עירית חיפה והממשלה הבטיחה את תמיכתה בבית חולים זה. _, בנק הפועלים"" של חי&ח "" _בקופת־מלוה־וחקכון נמשך הגידול גם בשנה ‭—!/‬ בגל סעיפי המעולות. נוסף על הפעולות הרגילות ש…"
1948-09-17	dav	dav19480917-01.2.19	…א, עהיה או • ומתייצב לפניך בגל תפארתו. ועם זאת, אתה _רואה אותו כחומר ביד היוצר. כמנגנון בידי המכונאיעברתי _גיאולט לאולם בבית החולים הממשלתי בחיפה. בנין גדול ונהדר וה על ? שפת הים של בת־גליט, היה במשך חדשי‭£1‬ לבים אחת מעמדית ההזיה שלנו. אחיות ורופאים ועובדים יהודים…
1948-09-17	dav	dav19480917-01.2.67	"…תז/בודה, ביהוד _בענסי הקשר לרוסיה. ‭6:‬החו בח, י־פ8ר ?אחיות מטעם משדר הבריאות . הממשלתי נפתחו השבוע בית הספר לאחיות ליד ביה""ח הירקון בתל־אביב ובית הספר לאחיות ליד ביה""ח הממשלתי בחיפה. מסט־ התלמידות בשני בתי־הספו הוא ‭. 70‬ תזמורת "" ירושלים"" קול המשמשת גט תזמוות _י החטיבה היוו־ שלמית תצא לסיבוב קונצרטי…"
1948-09-29	dav	dav19480929-01.2.53	"…ית התולים . ברוכוב י על חד הכרמל, אשר שימש את פצועי זזמאורעות, ולאחרונה את החיילים של צבא ההגנה, נסגר והחולים הועברו אל בית החולים האיטלקי לשעבר בחיפה. במסיבת פרידה נלבבת נסתיימה שהותם של הפצועים בבית ברוכוב. במכתב ששלחו הפצועים למערכת . דבר* בחיפה, נאמר: אנחנו ד""ברוכר כיסטים* מביעים גזה רגשי תורה ואהדה לחבר הרופאים, האחיות והעוזרות. ברר כות הידים אשר ככד, ידעו לטפל…"
1948-10-03	dav	dav19481003-01.2.74	… בעלי המקצוע, איפשרו למלא חל?ניכר מדרישות המעבידים לפועליס נוספים. . החופי* המצ3 בנין העובדים בבית-החלןים הממשלתי עובדי בית־החולים הממשלתי בחיפה סירבי לקבל את טשטרתט בעד חודש ספטמבר. גרגר. לכך קביעת משכורתם על ידי הממשלה ללא כל באופן חדךצדלי התחשבות עם מצב החברים …
1948-10-10	dav	dav19481010-01.2.32	"…ט־1 באוקטובו ליוה והצי ליום 8ח־ י לה לעומת ‭1. 300‬ ל""י עד כה‭.. ‬נז־־ר י. היכמן _ רופא ראשי ‭6'‬ז_46 המרפאה _המרגזית _גחיפה * עט שובו של ד-י רוזנקרנץ להנהלת בית החולים . כרפל* נכנס ד""ר י. הייכטן לתפקיד שנקבע לו _סזטן בתור יו‭**‬ ־ ר*־ שי במרפאה המרכזית בחיפה.…"
1948-11-21	dav	dav19481121-01.2.67	…380 אלכר מותיקי הפועלים בנשר מת ביום ר אחרי מתלה. היה בן ‭. 50‬עלה לארץ _ב־‭_, 1926‬הניח אשה ובנות. לויתו תצא היום ב־12 מבית החולים רוטשילד בחיפה. שוכ תאונת דרכים בבביש הי6ה עכו. ליד הצטלבות הדרו לכפר אתא, התנגשה ביום ו' מכונית אז־ רחית במכונית נוסעים צבאית. החייל …
1948-12-29	dav	dav19481229-01.2.40	"… בנית העם תהלות ארצית. על הטיסו ""סנונית"" נדחתה. עצרות חנוכה מטעם המחלקה לתרבות של הועד הלאומי ; בג'ביליה-יפו: ב־‭7. 30‬ בבית החולים לחולי שחפת: הצגת המחזה . החומה"" לאשמן* שילה בציבור בהדרכת גלעדי. בחיפה — בת-גלים: ב־8 גביח""ס, למשפחות המגוייסים: דברים — ד''ר ד. מראני שילה — עדינה רפ5ולט_> נגינו! ־ — ב. רודשטיין—גומפרץ_. ג…"
1930-01-29	dhy	dhy19300129-01.2.24	"…ש*ישי קראנו על סנירת ביח""ההדסה "" בעירנו. זד, בא מאי חיכואת של ‭"" , ‬ בני עירנו אחמציא את שמונה מאות האיתת הדרושות אקיום ביח'י ח. אני רוצח אפנות במאים מו־ _עטוי1 אא ועד העדה העברית בחיפה שחבריו נעשו בתאם עורים ותמימים _אענין החשוב הזה, _ואהעיי את תשומת אבם. מה גדוא יהיר, האסון אסהדסה"" תס ג ד. "" והאם באמת …"
1930-01-29	dhy	dhy19300129-01.2.24	"…"" בעירנו בימי המ- "" אורעות, שאואא היא, היו מאות אנשים פצועים ורעבים מחגואאים ברחובות' ומצפים *עזרת השומר _רלרבי שיביאם *ביה""ח _חממשאתי. זכרו נא זאת ועד העדה העברית א* תזניחו _את העני‭, !‬אא תחנו א הד מ ח "" *הסגר־ ‭2*1. 3"" ""‬ תושב חיפה…"
1930-04-10	dhy	dhy19300410-01.2.27	"…לשיפור העיר _^ ת ‭?'_^121 ! 1!!_£ . ""‬ ־ פועלים ברכבת פטורי ביום 8 פוטרו שוב מעבודות חרכבת, ממחלקה בתי המלאכה והקרונות בחיפה שלושים 'םוע־ לים יהודים וערבים. סיבת הפיטורין קימוצים. בית החולים החדש בעמס יזרעאל חנוכת _הבנין . החדש לבית החולים בעמל יזרעאל תערך ביום 29 באפריל. בשעח שלש אחרי הצהרים תתקיים חגיגת הםתיהה שצ בית רחוצים. צפני חהניגח תחיה בשעת אחת אהה""…"
1930-04-20	dhy	dhy19300420-01.2.33	"…ן, מושצ העיר שצח "" מכתב ברכה. הד הסכסוך בכפר־סבא בעיר הודבקו כרוזים מטעם בית ר כ ק שר "" עם מאורעות כפר־םכא. לקראת העברת ביה'ח ""הדסה"" לרשות הקהלה היום ישיבת 'חנהצת ועד הקהצח יחד עם ועדת _חבייאות. ידונו עצ חעברת בית החוצים הדפה"" צרטות הקהצה, ועצ הבנין צבית החוצים "" חדםה בחיפה.…"
1931-03-01	dhy	dhy19310301-01.2.41	"…רקציה הידוע יוסף גולטפריד מירושלים בקשר טי־‭"". ‬היום האדום‭"". ‬ מבתי המשפט ביום התמשי וביום הששי התנהל בביהמ""ש דנזחוזי בחיפה המיטד משפטם של שליטת הדרוזים ט""דליית אל כרמל"" שנאשמו ברצה, ננבו עדויותיהם של מפקח המשטרה מר עבוד"" אחות ופקיד ‭2'‬ל _ביה""ח הממשלתי שטפלו באשה הפצועה, ‭:.. ""‬שפט ימשך עוד כמר. ימים. בזכירת בשר כשר _ עפ""י רשיון ועד הקהלה בחיפה מפנה את תשומת לב …"
1931-06-05	dhy	dhy19310605-01.2.62	"…. ה. ד. נולדשטיין, ירישלים טהנה יהודה. י. חצריט, ירישלים מחנה יהירה. י. טוחן, ירושלים, רחוב יפו. גח זגגי, ירושלים כבנין ביח""סבצלאל ‭"" . ""‬ מאיר דרוק, ירושלים שכ' טזכרת. וטקין, ירושטם שכונת אחוה. משה בלוי, חיפה מרכז חעית ייטוינובסקי . מאיר, ת""א שכונת אהל כדשה בית פרטי. פריד, ירושלים שכונת שערי הסת קלינטן, ירושלים רהוב יפו תל‭. 1…"
1931-08-24	dhy	dhy19310824-01.2.14	"…סכ1מ סגירה בשל הסתלקות *הדסה' מצב מחןממ בחיפה ביום ה' התקיימה ישיבת ועה"" פ וועדתי יהבריאות של ועד הקהלה!חעבדית בחיפה _כימאית העברת בית החולים הדסה"" לרשות הקהלה. "" לפי דרישת הנהלת הדסה "" בירושלים לתת "" השובר, מסרטת בטשד השבוע בדבר העברת בית החולים להקהלה, כי אהד…"
1931-09-01	dhy	dhy19310901-01.2.30	"…שנעשה בין ועד הקהאה ובין הנהאתהדסה"" בידר "" שאים ביום י""א אאוא, בישיבה המשותפת של באי :ח הדםה, ב""ב הועד הלאומי וב""כ קהלת חיפה שלפיו עובר ביה""ח לרשות ועד חקחאח מן חראשון לאוקטובר יחד עם המרפאה. באשר אחחאטתחדסח"" אחרי זה לסגוד אה "" המרפאה מא' לספטמבר, בנגור אחסכם —…"
1931-09-27	dhy	dhy19310927-01.2.29	"…י עמל של שער' וחצי. עבודת הכבוי עודנה נמשכת• גודל הנזק אי־נו ידוע עדיין. המחסן הזה נשרף זו כבר הפעם השלישית. הסכם בענין בית החולים"" ""הדסה בישיבה המשותפת של ועד הקהלה העברית I בחיפה וועדת הבריאות שע""י הועד הלאומי בהש ־ י תת פ!ת ב""כ הנהלת ""הדסה"" בירושלים — הד יי ר ברומברג, שנתקימה ביום' ה בערב בדירת ו…"
1932-01-14	dhy	dhy19320114-01.2.13.1	"…ו1י‭_^3‬ מו?וי ‭8 _§3‬ת _הכתבים ‭3 8*^‬תקג_$ $ד_^ו_3 ישגה משרה פנו י ה כשביל _חעא מנהל שצ ועד _ניןךמוןלים הקהצה חעברית בחיפה הוטה — המשרה היא הצקית ~ עצ המעונינים צפנות עד 20 לר. ז. עם הצעות במעטפה םנורה צועד המנהצ שצ ביה""ח הדסה בתיפה"" עם"" י הכתובת ; הרד הכרמצ ת. ד‭40. ‬ היפה. ועד המנהצ ביח""ח של הקהלה העבר ית בחיפה רוקחי א ' י _חםתדרות ‭_ I‬ ס נ י ף י ר ו ש ל י ם — משתתפת כאבלה הכבד של ‭0 I‬_שוחו 1 וזרוקהן ן בהצקה ממנה באופן פתאומי …"
1932-02-16	dhy	dhy19320216-01.2.34	"…נאסר• ביום א"" פרצה קטטה בין צוענים על תוף הים, סמוך לביהה""רשמן‭. ""‬ארבעה מהמתקוטטים נפצעו "" והובאו לבית חחולים הממשלתי בחיפה. שלשה עשר איש נאסרו‭8;... ‬־. . במפורט ההתחרות בכדור רגל בםבוב הראשון על הגביע _הארצישראלי, שנערכה אחמ. ל בין קבוצת בית החולים הצבאי בצרפנד וחפועל"" א"" חיפה — נגמרה "" ב־‭4—0‬ לטובתהפועל ‭? "" . ""‬ ישיבת ועד הסהלח הערב בשעה 8 באולם _התפניון ישיבח מל…"
1932-02-18	dhy	dhy19320218-01.2.23	"…‭§/ V 1£%@|‬ך ‭4_^11% 1 ‬ בזמן חאחרון הרהיב בית החרושתשמן"" "" בחיפה את תעשית הסבון והתחיל בתעשית סחו־ רות חדשות. י לפני זמן קצר הוציא ביהח""ר שמן "" לשוק "" מין הדש של סבון הנקרא "" סבון לתינוקות ‭* ""[100‬ זהו סבון נויטרלי המבושל לפי שטה מיוהדת אך ורק משמן זית ז…"
1932-05-11	dhy	dhy19320511-01.2.15.2	"… _"" מהצקה יי ניניקוצונית‭. (‬ המשרה היא שדמה עצ המעוגיגים אפנות עד 1 ציוני ‭, 1932‬עם הצעות במעטפח סגורה, צועד המנהצ שצ ביה""ח הדם־ שא הקהצה העברית בחיפה עפ""י הכתבת : הדר הכרמא, ת. ד‭. 40. ‬ משרד -המתווך המתעסק בכא מיני- סרסוריה תייר . שכירות !בתים ומשכנתאות קגיות ומכירות …"
1932-07-28	dhy	dhy19320728-01.2.40	…אחרונות חיפה בעמק לאחר סגירת בית החולים עא 3 מקרי הטיפוס שנרשמו ב־21 ציוצי נו־ םפו ביום השבת וביום הראשון עור 3 מקרים תשו־ דים אטיפום, אחד — בקבוצת _חחוגים בעי…
1932-08-02	dhy	dhy19320802-01.2.39	"…ם חךפב"" גמיפח ו'וגקנתח ממ_^־לפי פחלמת ועדת "" חשופטים, חוםרח _V_חוכנח בשגתפות עב ־המהנדס לבנין ש. פונרוב מתל _אביג :ימין בית החולים בחיפה־ ' ביום ‭29:7. 32‬ דן חבר השופטים, המרכב _צה""ה: חיו""ד קורנברנ, אדריכל, ירושלים, ד יי ר י. _*יצקוביץ, רופא, חיפה. ח"" ברטלר אדכיטקט חי־ פח. ד""ר-ניסנבויס מפא חדסח חיפח• ח' רוזנפלד טחנדם פיק""א, •חיפח. ח' רייך, מחנדס, חיפח, :הצעות להתחרות לבנין בית החולים הדסה של ־זגנ'חצח חעברית בחיפה. בהתחרות זו לקחו חלק 16 ארכיטקטים חיפואייכ_^ תוצאות חהתחמת: הפרס הראשון לא נטסר לא‭**‬ אחד. פרס ש י ני (יהד עם זטת לחוצ…"
