issue_id	host_title	place	date	volume	issue	page_ids	page_captions	hits	record_id
12853660	MB	Tel-Aviv	1953-02-06	21	6	12853722	Seite 6	1	048258784
12840749	MB	Tel-Aviv	1966-02-18	34	7	12840753	Seite 4	1	048258784
12867124	MB	Tel-Aviv	1959-06-11	27	24	12867137	Seite 12	1	048258784
12884368	MB	Tel-Aviv	1962-01-12	30	2	12884375	Seite 7	1	048258784
12891984	MB	Tel-Aviv	1972-07-21	40	28	12891988	Seite 4	1	048258784
12892606	MB	Tel-Aviv	1974-07-26	42	30	12892608	Seite 2	1	048258784
12845526	MB	Tel-Aviv	1975-01-10	43	2	12845532	Seite 6	1	048258784
12893854	MB	Tel-Aviv	1977-10-28	45	40	12899788	Seite 6	1	048258784
12845535	MB	Tel-Aviv	1975-01-17	43	3	12845536	[Seite]	1	048258784
12893381	MB	Tel-Aviv	1976-03-12	44	11	12893436	Seite 4	1	048258784
12929760	MB	Tel-Aviv	1982-06-11	50	22	12929762	Seite 2	1	048258784
12927016	MB	Tel-Aviv	1979-08-17	47	31	12927023	Seite 7	1	048258784
12929719	MB	Tel-Aviv	1982-05-07	50	17	12929724	Seite 4	1	048258784
12885437	MB	Tel-Aviv	1967-01-27	35	4	12885441	Seite 4	1	048258784
12866358	MB	Tel-Aviv	1957-03-01	25	9	12865893	Seite 4	1	048258784
12775480	MB	Tel-Aviv	1958-07-11	26	28	12775518	Seite 6	1	048258784
7492873	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	1994		58	7412189	Seite 11	1	363669892
12887955	MB	Tel-Aviv	1971-09-17	39	38/39	12887999	Seite 11	1	048258784
12927295	MB	Tel-Aviv	1981-04-17	49	14/15	12927329	Seite 17	1	048258784
12887959	MB	Tel-Aviv	1971-10-29	39	44/45	12888036	Seite 4	1	048258784
7411904	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	1999		67	7411919	Seite 15	1	363669892
12891735	MB	Tel-Aviv	1972-01-14	40	2	12891740	Seite 5	1	048258784
12884761	MB	Tel-Aviv	1962-06-22	30	25	12884763	Seite 2	1	048258784
12779871	MB	Tel-Aviv	1961-05-26	29	21	12779879	Seite 8	1	048258784
12885163	MB	Tel-Aviv	1962-08-10	30	32	12885165	Seite 2	1	048258784
12842566	MB	Tel-Aviv	1968-11-15	36	46	12842574	Seite 8	1	048258784
12860850	MB	Tel-Aviv	1954-08-27	22	35	12860852	Seite 2	1	048258784
12842346	MB	Tel-Aviv	1968-08-23	36	34	12842348	Seite 2	1	048258784
12866421	MB	Tel-Aviv	1957-09-06	25	36	12866170	Seite 4	1	048258784
12885558	MB	Tel-Aviv	1967-04-14	35	15	12885561	Seite 3	1	048258784
7411766	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	1996		61	7411780	Seite 14	1	363669892
12845926	MB	Tel-Aviv	1975-11-21	43	45	12845932	Seite 6	1	048258784
12930695	MB	Tel-Aviv	1983-08-05	51	30	12930822	Seite 7	1	048258784
12892481	MB	Tel-Aviv	1974-05-31	42	22	12892485	Seite 4	1	048258784
12937255	MB	Tel-Aviv	1986-06	54	13	12937329	Seite 5	1	048258784
12933417	MB	Tel-Aviv	1984-08-24	52	34	12933425	Seite 8	1	048258784
12902722	MB	Tel-Aviv	1980-01-11	48	2	12902753	Seite 3	1	048258784
12926743	MB	Tel-Aviv	1979-01-05	47	1	12926749	Seite 6	1	048258784
12902734	MB	Tel-Aviv	1980-04-18	48	15	12902870	Seite 8	1	048258784
12884837	MB	Tel-Aviv	1960-07-22	28	30	12884841;12884842	Seite 4;Seite 5	2	048258784
12837386	MB	Tel-Aviv	1964-12-18	32	51	12837388;12837389	Seite 2;Seite 3	2	048258784
12891846	MB	Tel-Aviv	1972-04-14	40	14	12891850	Seite 4	1	048258784
12842096	MB	Tel-Aviv	1968-03-15	36	11	12842105	Seite 9	1	048258784
12840357	MB	Tel-Aviv	1965-08-06	33	32	12840369	Seite 12	1	048258784
12884988	MB	Tel-Aviv	1960-10-28	28	44	12884996	Seite 8	1	048258784
12839988	MB	Tel-Aviv	1965-01-29	33	5	12840000	Seite 2	1	048258784
12840068	MB	Tel-Aviv	1965-03-05	33	10	12840070	Seite 2	1	048258784
12929906	MB	Tel-Aviv	1982-09-17	50	35/36	12929947	Seite 22	1	048258784
12853500	MB	Tel-Aviv	1952-11-14	20	45	12853504	Seite 4	1	048258784
12841601	MB	Tel-Aviv	1966-05-13	34	19	12841607	Seite 6	1	048258784
12845517	MB	Tel-Aviv	1975-01-03	43	1	12845520	Seite 3	1	048258784
12886703	MB	Tel-Aviv	1970-12-18	38	51	12886757	Seite 5	1	048258784
12926761	MB	Tel-Aviv	1979-01-19	47	3	12926769	Seite 8	1	048258784
12885983	MB	Tel-Aviv	1970-05-01	38	18	12886146	Seite 2	1	048258784
12845596	MB	Tel-Aviv	1975-02-28	43	9	12845598	Seite 2	1	048258784
12779648	MB	Tel-Aviv	1961-02-10	29	6	12779706	Seite 4	1	048258784
12884632	MB	Tel-Aviv	1962-04-06	30	14	12884642	Seite 9	1	048258784
12884926	MB	Tel-Aviv	1960-09-18	28	38/39	12884946	[Seite]	1	048258784
12887564	MB	Tel-Aviv	1971-04-02	39	14	12887777	Seite 8	1	048258784
12842063	MB	Tel-Aviv	1968-02-23	36	8	12842068;12842069	Seite 5;Seite 6	2	048258784
12885691	MB	Tel-Aviv	1967-07-14	35	27	12885695	Seite 4	1	048258784
12779529	MB	Tel-Aviv	1958-11-28	26	48	12779603	Seite 4	1	048258784
12885714	MB	Tel-Aviv	1967-07-28	35	29	12885723	Seite 9	1	048258784
12892457	MB	Tel-Aviv	1974-05-24	42	21	12892473	Seite 10	1	048258784
12893115	MB	Tel-Aviv	1973-08-24	41	33	12893215	Seite 3	1	048258784
12946772	MB	Tel-Aviv	2005	73	203	12946936	Seite 9	1	048258784
12887565	MB	Tel-Aviv	1971-04-09	39	15/16	12887793	Seite 16	1	048258784
12837343	MB	Tel-Aviv	1964-11-27	32	48	12837355	Seite 12	1	048258784
12840554	MB	Tel-Aviv	1965-11-19	33	47	12840559;12840561	Seite 4;Seite 6	2	048258784
12837019	MB	Tel-Aviv	1963-11-29	31	48	12837027	Seite 8	1	048258784
12841926	MB	Tel-Aviv	1966-12-02	34	48	12841928	Seite 2	1	048258784
12891947	MB	Tel-Aviv	1967-12-01	35	47	12885916	Seite 2	1	048258784
12884621	MB	Tel-Aviv	1962-03-30	30	13	12884626;12884633	Seite 4;Seite 10	2	048258784
12892163	MB	Tel-Aviv	1972-12-22	40	51	12892169	Seite 6	1	048258784
12945469	MB	Tel-Aviv	1998-07	66	138	12945548	Seite 4	1	048258784
12893831	MB	Tel-Aviv	1977-04-15	45	14	12893992	Seite 8	1	048258784
12840422	MB	Tel-Aviv	1965-09-10	33	37	12840426	Seite 4	1	048258784
12779651	MB	Tel-Aviv	1961-03-03	29	9	12779741	Seite 4	1	048258784
12885108	MB	Tel-Aviv	1962-07-06	30	27	12885115	Seite 7	1	048258784
12885067	MB	Tel-Aviv	1960-12-30	28	53	12885104	Seite 7	1	048258784
12892621	MB	Tel-Aviv	1974-08-02	42	31	12892623	Seite 2	1	048258784
12845809	MB	Tel-Aviv	1975-08-22	43	33	12845811	Seite 2	1	048258784
12930504	MB	Tel-Aviv	1983-01-21	51	3	12930557	Seite 8	1	048258784
12899878	MB	Tel-Aviv	1978-03-24	46	12	12899974	Seite 2	1	048258784
12867147	MB	Tel-Aviv	1959-06-26	27	26	12867151	Seite 4	1	048258784
12867116	MB	Tel-Aviv	1959-06-05	27	23	12867121	Seite 5	1	048258784
12841785	MB	Tel-Aviv	1966-09-02	34	35	12841787	Seite 2	1	048258784
12931133	MB	Tel-Aviv	1984-04-27	52	17	12931141	Seite 8	1	048258784
12930685	MB	Tel-Aviv	1983-05-27	51	20	12930737	Seite 2	1	048258784
12893818	MB	Tel-Aviv	1977-01-14	45	2	12893875	Seite 6	1	048258784
12893521	MB	Tel-Aviv	1976-05-14	44	19	12893545	Seite 8	1	048258784
12893834	MB	Tel-Aviv	1977-05-06	45	17	12894019	Seite 8	1	048258784
12893528	MB	Tel-Aviv	1976-07-09	44	27	12893601	Seite 2	1	048258784
12842444	MB	Tel-Aviv	1968-10-25	36	43	12842448	Seite 4	1	048258784
12885862	MB	Tel-Aviv	1967-12-08	35	48	12885934	Seite 10	1	048258784
12842303	MB	Tel-Aviv	1968-08-02	36	31	12842315	Seite 2	1	048258784
12841625	MB	Tel-Aviv	1966-05-27	34	21	12841627	Seite 2	1	048258784
12837272	MB	Tel-Aviv	1964-10-23	32	43	12837274	Seite 2	1	048258784
12945616	MB	Tel-Aviv	1999-11	67	149	12945730	Seite 9	1	048258784
12884904	MB	Tel-Aviv	1960-09-02	28	36	12884912	Seite 8	1	048258784
12893850	MB	Tel-Aviv	1977-09-12	45	35/36	12899752	Seite 22	1	048258784
12891825	MB	Tel-Aviv	1972-03-29	40	12/13	12891838	Seite 13	1	048258784
12892312	MB	Tel-Aviv	1974-04-05	42	13/14	12892324	Seite 12	1	048258784
12893111	MB	Tel-Aviv	1973-07-13	41	27	12893180	Seite 8	1	048258784
12840539	MB	Tel-Aviv	1965-11-12	33	46	12840541	Seite 2	1	048258784
12841636	MB	Tel-Aviv	1966-06-03	34	22	12841642	Seite 6	1	048258784
12841752	MB	Tel-Aviv	1966-08-12	34	32	12841758	Seite 6	1	048258784
12937819	MB	Tel-Aviv	1989	57	46	12937846	Seite 2	1	048258784
12837330	MB	Tel-Aviv	1964-11-20	32	47	12837334	Seite 4	1	048258784
7497336	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	2009		84	7413382	Seite 15	1	363669892
12884702	MB	Tel-Aviv	1962-05-18	30	20	12884710	Seite 8	1	048258784
7492880	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	1995		59	7412201	Seite 2	1	363669892
5178446	Suahelisprache	Jerusalem				5178600;5178610	Seite 148;Seite 158	2	322413435
