date	pub	page_id	window
1938-12-08	dav	dav19381208-01.1.4	… מוסמכים מבטיחים, כי השנה יוציא, ־ לפ, _־על את שתי העבודות האלה. עם כל הרצון להעריך הערבה־ מלאה את התאמצות הישוב העברי בחיפה בשנה השלישית למאורעות, ובפרט בשכונתו המרכזית בהדר הכרמל, אין אנו יכולים להתעלם מדבר המבייש את הישוב העברי עד מאור: בית החולים היהודי בחיפה נמצא עדיי: בבני!פרטי, אשר בו חסרים התנאים הפרימיטיביים לבית חולים. הצפיפזת עוברת כל גבול, החולים הנאלצים לשכב בבית זה — ובשנות המאורעות גדל מספרם הרבה — סובלים עינויים _קשים, נוספים לעי…
1938-12-08	dav	dav19381208-01.1.4	…-זקוקים לבית החולים, אבל אי, הם יכולים להתגבר אי!על הקשיים והמעצורים הבולטים ביותר. מהלקה למחלות פנימיות אינ- קיימת בלל בבית החולים. בשנות המאורעות הובלט עוד ער יותר, כ_^ה מנסר זה ר‭;, ‬א?ץ לתת־ קייס בבני!הגרוע‭\, ‬זה\ות חרפה לי - שוב העברי בחיפה. והבושה גדולה שבעתיים, הואי?ויודעי דבר מבטיחים, כי אפשר להתגבר על הקשיים העוטדים בדרך ולגשת לבנין בית החולים במקומן הקב…
1938-12-20	dav	dav19381220-01.1.7	"…ייערך בםוצ‭1:-""‬ _מ־טעה , ז עד ‭— 7‬ ארוהה קי. ד‭,, ‬ט־‭— 7‬ תכנית אטנותית. בהסתדרות ההימאים ‭.. ‬העך‭::‬ ב‭ פכיבוטניה. חיפה הנציב העליון בחיפה ביום ח י תיערך הפתיחה הרשמית של בית החולים הממשלתי החדש _בבת־ גלים, חיפה. בפתיחה יחיה נוכח ח. מ. הנציב העליון. מחמירים בקנסות על עוברי העוצר השופט הבריטי דן 3 יהו…"
1938-12-22	dav	dav19381222-01.1.6	"…ונדון _לאתונא. שלטונות _אורוגואי אפרו 12 איש שעסקו _בהמצאת דרכיות ארגנטיניות מזו-יי־ פות לפליטים מגרמניה. הנציב העליון בחיפה אתמול אחה""צ הגיע הנציב העליון לחיפה. הבוקר ישתתף בפתיחת בית־ החולים הממשלתי החדש בבת גלים. הל הפצצות בצידון בירות ‭. 19‬דינם של המ‭2'‬ת הערבים המו-סלמים, שזרקו ב־14 ביולי פצצות פרימיטיביו…"
1938-12-23	dav	dav19381223-01.1.8	…, מראה הל אביב ונופת, מעשי יריו _להפ־ ארח, המסיבה חיתה קצרה ונאה בחידושה, ומר רוקח הבטיח לעשותה קבע בימי חג נטועד. נפתח נית־החולים הממשלתי החוש בחיפה _הבגין עלה ‭120. 000‬ לירות. • מודיעים רשמית: הוד מעלתו הנציב העליון פתח אתמול את בית החולים הממשלתי החדש בחיפה. _תכנית בית החולים , היכנה על ידי המהנדס מד א. מנדלםון. חבנינים נמצאים במקום יפת הנשק‭?1‬אל הים. בעבודת הכני;הו‭:6>_-‬ …
1938-12-23	dav	dav19381223-01.1.8	"…המזרח הקרוב. יש להודות לאדריכל מנדלסון ולד""ר _קאמפינםקי, לקבלן "" סולל בונה"" ולכל קבלני המשנה, לקול הארון ופקידי מחלקתו. בית חולים זה הוא פרט אחד בפעולת הפיתוח העצומה בחיפה שנעשתה בשנים האחרונות. לא הכרתי את חיפה לפני בואי לארג במארס השנה, אך יכולתי להעריך את התפתחותה הכבירה החל מייוש ביצות עמק זבולון, בנין חננ;ל, הקמת מפעל הברת ה…"
1938-12-23	dav	dav19381223-01.1.8	…ח י אחר העם ‭. 20‬ נאסרו ערבים בכפר אתמול אסר הצבא נכפר קארה 7 ערבים, ביניהם הטו-כתר. אהד שניסח לברוח נורה ונפצע והועבר לבית החולים הממשלתי בחיפה. שמו עבד-אל רחי ם נאסר.…
1938-12-26	dav	dav19381226-01.1.1	"…פנל‭"", ‬צ נורו עליהם יריות מהמארב. הנהג אברהם ספורטה נפגע בכדור ונפצע קשה. קיבל עזרה ראשונה מפלוגת חיל הספר בצמח והועבר לביהח""ו _שויי־ צר בטבריה. שם נותח, ובשעת הניתוח מת מפצעיו. בן ‭, 27‬יליד טבריה, הניח _אשה וילדה. הלויה הבוקר. שוב ופצועים בחיפה הבוקר תקפו כמה ערבים שני יהודים בואדי שליר המנזר בהר, הכרמל. אחד היהודים נפצע קשה והובא לבית החולים. נאסרו 8־ ערבים. ־ …"
1938-12-26	dav	dav19381226-01.1.1	"…ה ג‭!_-‬יא‭2'‬ו־־וב;ופ1־־־־ינ‭6_*‬אף לטיפול בבית־ י החולים. ‭? ? ?‬ • ‭-:? - ??‬ • • • מכונית צבאית העבירה את הפצועים י בית החולים הממשלתי בבת גלים !טשם העבירום‭.. ‬להדםה‭. ""‬הצעירה נחבשה ונשלח־ לביתה ‭. ""‬ הערב ב־5 ירו אל יהודי. בשם ל. _פיש־ בויס, בעל חנות ברחבת חמרה בחיפה. הוא נפצע ברגלו ובידו. _. לדגל פשע זה נעצרו שלוש- ערבים. . סופרנו ־ מודיע: אמש סמוך ל־5 הביאו לגית החוליםהדסה"" את לייב …"
1938-12-27	dav	dav19381227-01.1.1	"…ון העברית . נודע לנו, כי הנהלת הועד הלאומי הביעה במכתב אל המזכיר הראשי של ממשלת ארץ ישראל את מחאתה על המקרה שהיה בפתיחת בית החולים הממשלתי החדש בהיפה- — _שנאומים הרשמיים אשר הושמעו שם לא תורגמו לעברית, וכן לא תורגם לעברית נאומו של 7א‭1""‬ עידית חיפה. כלפי פקידי הממשלה לפי פקודה של מנהל מחלקת המדידות צפויים פיטורי!לכל פקיד שיימצא מחוץ לעיר בשעת הטלת עוצר עליה, או במצב…"
1939-06-20	dav	dav19390620-01.1.1	"… קאראמאן. נתקן!ע""י נשים ערניות ונדקר עוד אומרת החור*־!הרשמית: לארח ההתפוצצות נכנס יהודי בשפ אלפדד כהן לתוך הדר המתים של בית החולים הממשלתי ? בחיפה שבו שכבו קרבנות, ההתפוצצות. סבורים, בי עשה 1את מתוך סקרנות. הוא הותקוי ע""י נשים ערביות , י. נדקר בגבו. הוא נמצא עכשיו במצב חמו-־ בבית החולים (לפי ידיעותינו שם הפצוע הוא חאן ולא כחן — המעתיק‭. (‬ עוצר המפקד הצבאי הטיל עוצר על בל חיפה משעה 9 בבוקי עד להודעה חדשה. העוצר הופסק ישעה 4 אחה""צ ואמש חורש. ב""י היהודים אצל מפקד הצבא מפקד הצבא במחוז חיפה, הבריגא…"
1939-06-20	dav	dav19390620-01.1.1	"…ורת ההרוגים הערבים מתחתנים העדיים נקברו 15 בבית הקברות המוסלמי בנשי, שנים הובאו _לקבורת בצפת ואחד — בשפרעם. הלווית יצאו מבית החולים הממשלתי בחיפה, ג־1 אחח""צ. מצנ הפצועים מצבו , של הפצוע אל-פראד חאן — טוב. גם מצבו של צדיק היטב במקצת. אם כי עודנו חמי-י. הנשים. הערביו…"
1939-06-20	dav	dav19390620-01.1.1	"… חפשית‭.. ‬על קכ-ותיבם הרענ:_יםי‭; ' ""‬ א ‭*?' ?;‬ נשבעים לא נכנע. - ־ ‭; 1 ‬ קהל רב של תושבי צפת נתקהל אתמול בבוקר ליד ביהח""ו "" הדסה‭, ""‬ משם עמדו להעביר את גויות א. כהן וי. בירנבוים, שנהרגו בתאונת דרכים ביום א י. לרגל המקרים שקרו. בחיפה והעוצר שהוטל עליה — איחרה הלויה י והיתה רק בשעה- ‭. 11‬הגויות הוצאו מחדר המתים והונחו על מכונית עטיפת שחורים, וכוסו בדג…"
1939-06-20	dav	dav19390620-01.1.1	"…ים. הספידו קצרות: הרב א. ל. זילברמן, רבה של צפת ומ. פודהורצר, יו""ר הקהילה. החזן אמר אל מלא רחמים וקדיש — והמכונית נסעת לחיפה. השתתפ _י ו בלויה ימה קציני צבא ומשטרה. כאשר. הועברו הארונות דרך חיפה, הובאו אל בית החוליםהדסה‭. ""‬שם חיכה להם משמר צבאי "" _מעין־חרור. המשמר, עם קצין . בראשו, חלק 1 בביר י צבאי להרוגים. הובאו חרבה־זרי פרחים‭ ., …"
1939-06-20	dav	dav19390620-01.1.5	"…ייצי ‭483, 5 478, 5‬ ליר איטלקי ‭12, 75 —‬ נ - _בלגה ‭730 722, 5‬ _מ־;רק ‭861 —‬ זהוב פ‭?1‬ני ‭ נפגעו עשרות ערבים עוצר בחיפה ובהןר־דגרםל אלפרד האן פגוע לבית החוליםהדפה"" בחיפה הו-בא _ב־7 בבוקי אלפרד "" ה ‭!5‬ן, בן ‭, 27‬פצוע ימיות ובאבנים ליד בית החולים הממשלתי. אלפרד תאן הוא המעפיל שנשבה עם אשתו ע''י הערבים ליד _, _נ!גדל‭), ‬סיפור ההתעללות פורסם _כ "" דבר‭. (""‬מצבו לא קש…"
1939-07-11	dav	dav19390711-01.1.7	"…*1‬ פועל יהודי אחד. על . הקבלן הערבי אינה חלה כנראת חובת הממשלה, אולם מת דעתה של הנהלת הדואר? זכור לנו, כי בזמן שבנו את בית החולים הממשלתי בחיפה שמרו בקפדנות :של‭1 החיד‭. 8'‬הג‭""1‬ _טיקיס שנסכת כוחם י£ד‭,, ‬הערב ג־8 בקלוב ‭_6?‬נ‭. ‬י רדיו ךקא _ויקטור מייחד לתערוכה…"
1939-09-01	dav	dav19390901-01.1.4	…_5 וקניית הפירורים הטכניים‭. (‬ תחנות לגזרת ראשונה מודיעים רשמית כי הוקמו. תחנות לעזרה ראשונה לקול במקרה התקפות אויר על חיפה במיומות דלקמן: בית החולים הממשלתי יחדש, משדד חברי־ אות הישן, מרבו מגן דוד, בית הקפת קאובאב אל סבאח, וחוב המלך, תחנת החיטוי של הנטל, ותנת החיטוי ל…
1940-06-02	dav	dav19400602-01.1.6	"…ס א""י בע""מ‭, ""‬ המייצר קוגטקטים חשמליים, מסרקות _ואצבעוניט, בקרוב ייצר מיצדכים שעדיין אינם נוצרים בארץ. לבני ברק הועבר מחיפה ביח""ר למסגרות _למשקפי־שמש. בין הקרן הקיטת וחגרת הנפט ביית הדין לערעורים בירושלים עמד להתברר המשך הערעור _ש־גישה הממ - של־ נ…"
1944-04-27	dav	dav19440427-01.1.3	"… שומן. בביצוע התזמורת הפילהרמונית מלונדון בניצוחו של יוג'ין גוסנס‭5. 55. ‬ הלשות. ‭8. 00‬ תכנית ""כבק'גחד* מיוחדת לאחיות בית החולים הממשלתי בחיפה‭8, 15. ‬ ז/ד־ שור‭8. 25.. ‬ שיחה על מאורעות י _"" יוט‭8. 30. ‬ שנה ב‭. -, ‬יואף"" — _תכגית וזוגשין ע""י גשיט ארצישראליות ה…"
1945-01-30	dav	dav19450130-01.1.2	"… אין קמע-ט גנין גדול שהוקם בעשר הש - נים האחרונות‭""_^, ‬נמליט"" לא ס""פק לו את רוב מהפרים _תחנת־הכזח של חב־ ; י ףת החשמל, בית־החולים הממשלתי. בית מעיליה' ""ב יתנו‭, ""‬בתי־הזיקוק, נמל היפי‭,, ‬בניני המשטרה, בית ‭,, ‬בוביס'י, שוק ""תלפיות‭, ""‬בניני הקריות במפרץ חיפה ויו' _יכוי. הקשיים העיקריים של ‭,, ‬נג!ליט'י הם עם ""סולל־בונה"" וי_&חלקה להטרי ביין של • . המשכיל‭, ""‬אבל קשיי הוא עם רי…"
1945-09-11	dav	dav19450911-01.1.1	…ית צבאית שהסיעה פועלים ערנים בכביש עכו. המכונית התנגשה במכונית נוטעים _ו־17 מבין הפועלים נפצעו. _הפצו־ עיפ קשה נאטפו אל בית החולים הממשלתי בחיפה. _חמר3ז החקלאי מודיע: ישיבת הועדה לקליטת ילדים וגוער עולים _גמשקיפ . _־ וכן- הישיבה של ועוון־ המשנה לעניני. הציוד לנוער…
1945-10-28	dav	dav19451028-01.1.4	"…ימיה בשנת 20 לחיית וכל המשפחה גם זזנריו לעבודה ומשפחו- מתאבלים יחד עם בעלה, בתר, תיהם בקואופרטיב ""הכרמל השאנן הלויה תצא מבית חולים ‭,, ‬עזרה"" היום (יום א‭('‬ ב־10 בבוקר _^ ‭_$""‬ "" חיפה ‭. . ‬ לידידנו שורה ולאיוב תנחומים במות אמו יוסף בקר‭. *, ‬טורצקי, _אלויי! _גוסיוב, א. פרידמן' זבולון קורט, ש. שנברג, ע…"
1946-01-23	dav	dav19460123-01.1.3	"…. בן זאב;וכסמן ב־‭:12‬ צ. קוגל_: שמיר ב־‭:12‬ 'ע. ברלין;אבן־ספיר ב־‭:11. 30‬ מ. ברנשטין כהן. היום. סיור בהחשת ההסתדרות יחיפה — •_#ל ב""כ ועדי פועלים ‭!^‬ מביח""ר: אריץ, גרינפדד, גרז' גולדברג, הנמל, ויסוצקי, חב' החשמל, חברה לקמר, טיץ, לויךאפשטין‭?, ‬וחי. ־ לב, מספרו, "" סקוסובפקי,…"
1946-01-27	dav	dav19460127-01.1.4	"…עים על מות. אשתי, אמנו I חנו ‭6 !‬ מדידיזבג- בת ‭9 59‬ ן ה?ויד!תצא היום, יום א' כיה שבט תש""ו ‭3*3 (27. 1_^6)‬ אחה‭I 5*‬ מבית החולים רוטשילד בחיפה ' ן הפתאבלים, _־ בעלה דוצגט דירי. _פרידיתג I בניה: מהנדס ב. א. פרידיוע-חיפד. ־ ן וו. פרידיונג—מנציסטר . ן לל38 דה _שוש_…"
1946-01-27	dav	dav19460127-01.1.4	"…""ספורט לעם"" — בום א' ב""דבר"" בצהרים. תודה על העזרה 3הגשת השי ?מעפילי "" אגצו פידגי'' ארגון אמהות עובדות מודה למועצה פועלי חיפה‭"", ‬המשביר המרכזי‭"", ""‬צרכן‭, ""‬ ""פולל־בונה‭., ""‬ביח י ""ר ""עלית‭, ""‬ביח""ר שפן"" וקופת הולים. על עזרתם הפעילה והמהירה בסידור בקוד המשלחת של חב - רותיו במחנה בעתליה ובהגשה _השיילמע־ פילי ""אנצו ס…"
1946-01-28	dav	dav19460128-01.1.4	"…געו. על הרצפה פרשו מפות־שול־ הן, כדי שלאי יראו עקבותיהם ומראה לא נגעו •בארון ובשאר החפצים, אלא בכסיות. גניבה זו שלמדת שבחיפה פועלת עתר, קבו־ צת גנבים זריזים ומומחים במלאכת. שור •שגגה ‭___. ‬ י ?בשעת טיפול בפר ברמת יוחנן נלחץ א. ג. אל הקיר, נפצע והועבר לבית־החוליפ ""דע־ שילד‭!""‬ בחיפה• לאחר. שנותח, הוטב . מצבו במקצת. אקדח _וכדוריכ באחד ממחנות הצבא בסביבות חיפה נא־ םד אחמד עו_?לי, שע…"
1946-04-24	dav	dav19460424-01.1.1	…על שהסיבה שבת מנמקים את סגירתו היא — נסיעת החובשת הראשית, מרת בדאון לאנגליה. העתון מעורר את מחלקת הבריאות לקבל לידר. את בית החולים. לעתון נוחי שבית החולים יהיה סגור במשך 6 חדשים. החולים 'הוצאו ממנו. מנהל חברת הובלה נאםר על הכרחת צמינים 17 צמיגים הוחרמו , במחכני חברת הר ילה בחיפה. המנהל גאסד• כתאונת דרכיכ שכמית צבאית התנגשה באחרון של עפה במכונית של מר א, *יון _בכניש ר‭7. ‬־ אביב יחשליפ. משד, צען נ…
1946-10-23	dav	dav19461023-01.1.1	"…יפה. _גקצ1ת הלילה הוליעו ג‭_4!‬עמ לשגת המוי דיעין הממשלתית לעתונאי‭, _^‬שתינתן לה‭:!‬ האפשרות להיות נוכחים בשעת ד‭_?, ‬ ביח המעפילים מהאניה ‭,, ‬בלכר, פולו"" לאנעת־ י י ההובלה, שתעברנה • אותם ‭.. ‬לקפריסין. שעה זו. ומתה חיפה-לעיר נצורה ?ל ; _>לחובות המובילים לעיר היו חסומים גל_7י-תייל ועל ידן משמרות _חזקיפ של ? חיילים וטנקים לרוב, הרחובות בעי…"
1946-10-23	dav	dav19461023-01.1.1	"…תם לאחת סאניותי ההובלה""_אישיין ויגור'' ו""אמפייר הייווו"" לשם גירוש ־ מחוף המולדת לאי קפריסין. רק שלושה חולים קשה הועברו _לבית־ החולים הממשלתי בחיפה, זאלה שמותיהם: ואלטר יואכים, בן 25 (מחלת-לב‭;(‬ זיאנט אברמוביץ, בת 33 (שבר. ברגלה השמאלית‭, (‬שניהם יוצאי רומניה, ושמוא…"
1946-10-23	dav	dav19461023-01.1.1	"… לתוצאה ד‭9. ‬ובת. הישוב לא יוכל לשקוט, כל עוד לא יחול שינוי יסודי במדיניות הזאת‭. ""‬ •למעפילים שגורשו הלילה שלחה קהילת חיפה מברקלעידוד. נודע לנו ושלבית הולים צבאי בחיפה הובא _סציע _מחאניה ‭,, ‬בר5ה פולד"" (מלבר שלושת ה3צתים שהובאו לביה""ח הממ - שלתי‭, (‬אבל ל* יכולנו לקבל אישור לידיעה' כי בתי־החולימ הצבאיים מסרביס 1 י להשיג על _שאלותיט. הישוב בארץ והיחודיפ…"
1946-11-19	dav	dav19461119-01.1.4	"…ה. הערב ג־8 קבוצה ‭ _ב־‭8, 30‬ הנהלת תא פועלי המתכת. הטחנות העולים. היום ג־‭5, 30‬ בקומונה מועצת מוייכי השכבה _הצוגיית בחיפה נו־־שאנן והקריה. מטעם בית-העם. בביה""ס תלנודדוי, הערג נ־‭>7, _30‬ ד""ר י , _םרגקל: ד. שגזעו1וביז_> ב־‭8. 30‬ ד""ר ‭. 3‬_וולמן;זך־ מיפי -נפטיכולוגיה. בביח""ם העממי . בל&ור"" הערב ב־8 אספת הורימ שנתית. תורה והשכלה למבוגרים ולנוער. הערב ב־‭8. 30‬ כבית צעירות מז־ רתי‭), ‬רב הוו …"
1947-01-01	dav	dav19470101-01.1.5	"… בצירוף _החוזית. מחייגת _#ת האגודה. על קב־ _לת 5_ס3יי1 יעל שיקים מספיקה חתימתו של _הי‭^*:_6‬ו בלבד. דרושה פקידה למשרד נ;ביח""ר לקורספונדנציה בעברית ולעבודות אחרות (קצרנות וידיעה בשפות רצייה) בהצעה נא לציין המלצות. לפנות ? בכתב לסניף , דבר"" בחיפה, בשביל מסי ‭-125 ‬ ‭££‬פ_^ """"י ‭""""^"" *_-*""""""——""‬י"""" חרות מושב ע ובדים אגודה שתופית בע""פ באספה הכללית ביום ‭1. 12. 46‬ _…"
1947-02-12	dav	dav19470212-01.1.1	"… ומשנתו. המעפיל האלמוני הובא לקברות המעפיל שנפצע ומת בהתקפת חצי. על ספינת המעפילים ‭,, ‬לנגב"" הובא לקברות ?אתמול. קהילת חיפה הזמינה את הצבור . להשתתף בהלויה. _בי10 לפני הצהרים נתאספו לפני בית־החולים : הממשלתי בבת־גלים משלחות מטעם הסוכנות היהודית, הקהילה ־עברית בחיפה, מועצת פועלי היפה ומוסדות אחרים. הסטודנטים בטנניון …"
1947-02-19	dav	dav19470219-01.1.6	"… שמחיר הספר ""עברי ""מוזרות לישוב הסכסוך עפ בעלי הדפוס. בנין ובו טעון לילדי המגוייםים ובית החייל העברי, יוקם במעלה הכרמל בחיפה טול בית החולים רוטשילד. היזמה יצאה מארגון נשי החיילים ומאת יחידות המתנדבים, שהכניסו את הסכום הראשון. המגרש ניתן על ידי ועד הדר הכרמל. …"
1947-05-19	dav	dav19470519-01.1.4	"…יוליום שטקלמאכר קיבל זעזוע מוח והמהנדס בירגמן (מקרית שטאנד) נפצע פצעים קלים, אולם אבר את הכרתו. שני אלה הועברו ע""י מו""א לביח‭''‬ח רוטשילד. מעשה 3תי;וק ש:ח8_ף ל0ני עשרה ימים נדוטף תייוק של ערביה ממחלקת היולדות של בית־החולים הממשלתי בחיפה. לפי מכתב אנונימי שנתקבל במשטרה נמצא התינוק אצל ערביה. תרמאת רסאן, בואדי רר*מיה בחיפה. הערבית נעצרה ובמשטרה טענה שהתינו…"
1947-06-11	dav	dav19470611-01.1.6	"…קל‭. *‬־. איפוס ‭. 13 ‬ ק8נווי _ידיע!וומן חאךץ _ י ‭""""‬ל לא_31ל, רופא ששרת בשנות . המלחמה בצבא הבריטי, נתמנ* . סגן מנהל ביה''ח הממשלתי בחיפה. יצהלן _גליכטון, מזכיר י משטרת אזור רחובות, הועלה בדרגה. כ3_ית הלין _הצגאי ב-רושליס החל להתברר אתמול דינו ש7 אפריפ מיכא…"
1947-08-01	dav	dav19470801-01.1.9	…יחסים בין החיילים לבין החושבים ?הרשאים החיילים בנסיבות כאלה להתגרות בצעירים יהודים! מעשה כעקרת לפני השופט כליל עבושי י בחיפה הובאה ערביה צעירה באשמת גניבת תינוק מבית החולים הממשלתי בחיפה. בחקירה נתגלתה שוב תמונה מענינת ניהוי החיים הערביים. הנאשמת — חיכמאת קאסם, בת ‭, 22‬נישאה לפני 5 שנים למו…
1947-08-13	dav	dav19470813-01.1.5	"…ועצה המקומית. _טיפופ בכפר ערבי בכפר כפרין, בסביבות זכרוךיעקב. פרצי. מגפת טיפוס‭25. ‬ מאנשי הכפר הועברו למחלקה מיוחדת של בית החולים הממשלתי בחיפה. על הכפר הוטל הסגר. זכר""ן־יעקב. הערב במפלגת פועלי ארז ישראל, י. נצני: המועצה ודיוניה, כפר-אז""ר. באגודת שוחרי _האיניבר־ …"
1947-08-27	dav	dav19470827-01.1.6	"… יהודים י _עצר ו_5י_3ח להתאגד ; ל. ל‭,. ‬בן ‭, 54‬נעצר בהדרה על ידי ־משטרה, כחשוד בהוצאת כסף במרמה. בדרך לתחנת _הגשסרה בחיפה, פנ־ אל _בית־חכבוד ד_&יבודי ברחבת חמדה ושם ניסה לשלוח יד בנפשו _בסגין גילוח. הועבר לנית־ההולים הממשלתי- נהיפה. הוצאה נגדו פקודת מעצר על _נסיון _התנכלות. . ‭. . ‬ מנזרים* ‭. -‬תגוא מהר טטשרד -הלל _ושות""' מודיעים, כי…"
1947-08-27	dav	dav19470827-01.1.6	"…מרקחת רפב""ס — ארלווורוב ‭. 29 ‬ אסכרה _גסביבלת חי3ה מעכו. מנצרת ז8ט8נטורה הל-יא י השבר! ילדים _חולי־אסכריי (דיפטרי־) אל בית־ החולים הממשלתי בחיפה. אחד מהם תינוק בן 6 חדשים, מנצרת, מת. בקשי לזה מודיעים- כי המצב בשכונות היהודיות של ד, י0ד, אינו מעורר דאגה. ‭,, ‬גית _…"
1947-09-02	dav	dav19470902-01.1.3	"… ‭2 _*‬עימ ‭: . ‬ ת י_^יתהא ייי יגמ ‭'. ‬ י _^ _־ ‭_^ _^ _^ 0^[?^\, _$_^11(5, 801-8311110 _^‬ _^ז י י ‭\)_\[‬ ‭^^^^ _^‬ חיפה י""ןהרצל‭18/20‬ ביח. ר, קרנ1ח. ‭\ ""‬ ‭^^ _^‬_ייזת_^ןהזטתוטינמווווון-ןיןן-־ן_^_ןןןןו 11111111 י 111. ‬ ו וו‭-^&‬ _י -־_^_ינ‭—^-^^^‬ ־‭????—_…"
1947-09-10	dav	dav19470910-01.1.6	…ערבי קילומטר אחד מדרום לחדרה. מעוצם ההתנגשות נהפכו ‭' ;‬ _גתי המכוניות. ישני חיילים ושתי חיילות־ נפצעו / קשה והועברו אל בית החולים הצי באי בחיפה. אחת החיילות מתה מפצעיה. י מצב השאר — קשה. גט נח;המכונית העל'נית נפצע והועבר אל בית החולים \ הממשלתי • משטית חדלה חוקרת…
1947-10-17	dav	dav19471017-01.1.10	"…ליגת הנשים הבונה את במי החלוצות ולשליחות הפועלות בא - מריקה ובאירופה- שתי שיירו‭?!‬עולים שתי שיירות של עולים באו אתמול לחיפה‭211. ‬ נ/מע0ילי ""כנטת ישלאל"" חזרו מקפריסין באניה ""פאטליס‭, ""‬והועברו לעתלית‭8. ‬ מתוכם הועברו לבית החולים שבעתלית ו־3 תינוקות הוסעו על ידי מגן דוד אדום לטיפול לבית החולים בעפולה . שיירה של עולים _מברגן־בלזן באת את מול באניה ""…"
1947-10-17	dav	dav19471017-01.1.17	"…ן"" _' מחר ייכרה לו קבר באדמה זו, אשר על כמיהתו אליה נפל. ושוב עבר יום וחבורות אבלים מוכי האסון עמדו קודרים ואומללים ליד בית־החולים הממשלתי בחיפה, שעות מעטות לאחר שקול הנפץ העז הרעיש את העיר, הנמה עדיין ישנתה. בני שלוש העדות היו האבלים, מאמיני שלוש הדתות. שונים כל־…"
1947-12-09	dav	dav19471209-01.1.3	"…ין חרוד) וכו‭, '‬כניסה למחצ־ בת . נשר‭. ''‬עבודות הסבלות בנמל היפה. עבודות שיכון נרחבות בת''א, קרית ~ עבודה, קרית חיים, בית החולים הממשלתי בחיפה. הקמת נ8ל ת""א בשיתוף המש־ רד הקבלני ו0ולל בונה וקפט. קלוד גרינבלט. עבודות במצרים (בשות5ות עס קבלן מצרי‭. (‬גדר התיל בצפ…"
1947-12-17	dav	dav19471217-01.1.4	… . • בינתיים החליטו השלטונת לאסור אפית לחפ לבן ביטימ- ‭'*‬ וב' גם בנווטובןת, (עד עתה חל האיסור רק עליירושל יפ'יתל אביב וחיפה‭. (‬המופחת המוניציפליים חייבים להשגיח על םילווי תקנה זו. י י מתה מהתפוצצות פרימו‭.. _?‬ לבית החולים למושבות הובאה אס‭?'‬בל6 פרת איזנברג, בת 20 מרחובות, שנכוותה _גחתפוציו פריםומ. לאהר במה שעות 0תה. חוגרת . דגר הקלעלת- ‭.…
1948-01-01	dav	dav19480101-01.1.1	"…של המשק. דיוני הועד הפועל הופסקו בשעות הערב, כדי לתת אפשרות לועדה המרכזת לדון בבעיות קונ־ קרטיות של מצב העבודה והבטחון בחיפה. ישיבה הועד הפועל של ההסתדרות ו1יפ־ שר הבוקר ב־‭. ? ‬ לקי ידיעותיה לא יהודים הם שרצהו את הרופא הערבי בבית החולים ה_&משלתי בבית לחמ. הדובר סיפר שהסוכנות ניסויו ; לממשלה פרטים בענין זה. במסיבה צוין, כי הנרצח ד""ר מעלוף קיבל מכתבי איום …"
1948-01-09	dav	dav19480109-01.1.1	…ים בקרית־חיים, בן 136 _אקרמן מנפרד, פנניפינה_, בן 138 אסלינגר שאול, מגבעת־־יים, בן ‭. 32‬ הנהג הביא את הפצועים במכוניתו לבית החולים רוטשילד בחיפה. בשעה מאוחרת יותר הודיעי כי ניולה _ויוליוס) פרידמן מת מפצעיו בצהרים. הנוסעים מציינים, כי היריות באו מכמה כיוונים בבת־אח…
1948-01-14	dav	dav19480114-01.1.1	"…חה‭2""‬ ?ריות אל מכונית ‭,, ‬משסר ה_30_רץ‭. ""‬אהד הנוסעים נפצע קל, שתי גויות שלא זוהו בביה""ה הממשלתי כהיפה בחדר המתים של בית החולים הממשלתי בחיפה מוטלות שתי גויות, האחת נמצאה ביום ב' בערב בקרבת כפי טירה: האחרת הובאה לבית־החולים ממזרח העיר חיפה. כל מי שיווע על י ה ו ד י נעדר מתנקש לפנות לחברת קדישא בהיסה (טלפון ‭(3923‬ או אל המשרד בהדר־הכרמל, יה' הגלעד לוית מאיר…"
1948-01-14	dav	dav19480114-01.1.1	"…ועדה הלאומית הערבית לא התחשבה בדרישתם והפקידה שומרים מוסלמים בקולנוע . אמין"" ברחי יפו. _בית־חזלים :מי _לערביט ; הערבים בחיפה פתחו בית חולים זמני בשוק אל־אביאד ליד משרד האחים המוסלמים. ניים 1יי_5 של השכונה‭-. ‬ הוא עוג _אוז ז!ע‭*5‬־£ דד, שלו ורץ לעמדה הקיצונית…"
1948-01-22	dav	dav19480122-01.1.1	…נבחו־ה ועדה מצומצמת לציון בהצעות _אלוז. גפגעו פורעים בהתקפה שניה על יחיעם הנוטר אליהו אדלר. יחד ע0 פצועים את־ רים הועבר לבית־החולים הצבאי בחיפה ושם מת מפצעיו. ?וית הח‭?9‬יט 3ני. ריז? בשעות הצהריים הובאו אתמול לקנייה בנהריה הנוטרים יוסף קליין, יוסף סשינב־ סקי, בני…
